0.005,10.254398,400137271,100000,105158,0.048965,0.04905,1
0.055,13.326692,400137271,100000,173238,0.423204,0.422759,1
0.105,17.716101,400137271,100000,286065,0.650069,0.650429,1
0.155,23.940914,400137271,100000,471060,0.787549,0.787713,1
0.205,33.026785,400137271,100000,776608,0.871442,0.871235,1
0.255,46.321339,400137271,100000,1280774,0.922098,0.921922,1
0.305,65.857822,400137271,100000,2107667,0.952712,0.952554,1
0.355,95.206807,400137271,100000,3479219,0.971413,0.971258,1
0.405,139.317525,400137271,100000,5741569,0.982679,0.982583,1
0.455,205.69864,400137271,100000,9460481,0.989547,0.98943,1
0.505,308.012138,400137271,100000,15656627,0.993716,0.993613,1
0.555,463.521173,400137271,100000,25829264,0.99621,0.996128,1
0.605,699.398276,400137271,100000,42417714,0.99772,0.997642,1
0.655,1083.423699,400137271,100000,71075154,0.99865,0.998593,1
0.005,10.267528,400137271,100000,100000,0.051561,0,10
0.055,16.174638,400137271,100000,100003,0.893448,0.00002,10
0.105,60.909485,400137271,100000,108660,5.911659,0.079615,10
0.155,89.506052,400137271,100000,155152,8.950314,0.355419,10
0.205,93.959071,400137271,100000,204744,9.395907,0.511541,10
0.255,95.642575,400137271,100000,254457,9.564257,0.606971,10
0.305,96.519315,400137271,100000,305005,9.651932,0.672107,10
0.355,97.093119,400137271,100000,354857,9.709312,0.718171,10
0.405,97.487093,400137271,100000,405026,9.748709,0.75308,10
0.455,97.780604,400137271,100000,454983,9.77806,0.780192,10
0.505,98.012698,400137271,100000,505187,9.80127,0.802036,10
0.555,98.19338,400137271,100000,555247,9.819338,0.819884,10
0.605,98.339072,400137271,100000,605151,9.833907,0.834737,10
0.655,98.472904,400137271,100000,655302,9.84729,0.847385,10
0.005,10.267528,400137271,100000,100000,0.051561,0,100
0.055,16.179246,400137271,100000,100001,0.893712,0,100
0.105,896.362551,400137271,100000,105418,89.634472,0.050646,100
0.155,988.65345,400137271,100000,155143,98.865345,0.354795,100
0.205,993.509286,400137271,100000,204744,99.350929,0.511102,100
0.255,995.334012,400137271,100000,254457,99.533401,0.606617,100
0.305,996.285155,400137271,100000,305005,99.628515,0.671812,100
0.355,996.904672,400137271,100000,354857,99.690467,0.717917,100
0.405,997.329571,400137271,100000,405026,99.732957,0.752858,100
0.455,997.645812,400137271,100000,454983,99.764581,0.779994,100
0.505,997.894646,400137271,100000,505187,99.789465,0.801858,100
0.555,998.088297,400137271,100000,555247,99.80883,0.819722,100
0.605,998.244468,400137271,100000,605151,99.824447,0.834588,100
0.655,998.386827,400137271,100000,655302,99.838683,0.847248,100
0.005,10.267528,400137271,100000,100000,0.051561,0,200
0.055,16.179246,400137271,100000,100001,0.893712,0,200
0.105,1870.609537,400137271,100000,105418,187.057233,0.049697,200
0.155,1986.100514,400137271,100000,155143,198.610051,0.354151,200
0.205,1992.165191,400137271,100000,204744,199.216519,0.510613,200
0.255,1994.422322,400137271,100000,254457,199.442232,0.606224,200
0.305,1995.59858,400137271,100000,305005,199.559858,0.671484,200
0.355,1996.355331,400137271,100000,354857,199.635533,0.717636,200
0.405,1996.868305,400137271,100000,405026,199.686831,0.752611,200
0.455,1997.247797,400137271,100000,454983,199.72478,0.779774,200
0.505,1997.544654,400137271,100000,505187,199.754465,0.80166,200
0.555,1997.775829,400137271,100000,555247,199.777583,0.819542,200
0.605,1997.962218,400137271,100000,605151,199.796222,0.834423,200
0.655,1998.129559,400137271,100000,655302,199.812956,0.847095,200
0.005,10.267528,400137271,100000,100000,0.051561,0,300
0.055,16.179246,400137271,100000,100001,0.893712,0,300
0.105,2819.682146,400137271,100000,105418,281.962606,0.048749,300
0.155,2981.912177,400137271,100000,155143,298.191218,0.353506,300
0.205,2989.888645,400137271,100000,204744,298.988864,0.510125,300
0.255,2992.876547,400137271,100000,254457,299.287655,0.605831,300
0.305,2994.420399,400137271,100000,305005,299.44204,0.671156,300
0.355,2995.397316,400137271,100000,354857,299.539732,0.717354,300
0.405,2996.065355,400137271,100000,405026,299.606535,0.752364,300
0.455,2996.558902,400137271,100000,454983,299.65589,0.779554,300
0.505,2996.941489,400137271,100000,505187,299.694149,0.801462,300
0.555,2997.239392,400137271,100000,555247,299.723939,0.819361,300
0.605,2997.479047,400137271,100000,605151,299.747905,0.834258,300
0.655,2997.690182,400137271,100000,655302,299.769018,0.846942,300
0.005,10.267528,400137271,100000,100000,0.051561,0,400
0.055,16.179246,400137271,100000,100001,0.893712,0,400
0.105,3753.613365,400137271,100000,105418,375.353871,0.0478,400
0.155,3976.087407,400137271,100000,155143,397.608741,0.352862,400
0.205,3986.727886,400137271,100000,204744,398.672789,0.509636,400
0.255,3990.688975,400137271,100000,254457,399.068897,0.605438,400
0.305,3992.759535,400137271,100000,305005,399.275954,0.670828,400
0.355,3994.068167,400137271,100000,354857,399.406817,0.717072,400
0.405,3994.957269,400137271,100000,405026,399.495727,0.752117,400
0.455,3995.606421,400137271,100000,454983,399.560642,0.779335,400
0.505,3996.105374,400137271,100000,505187,399.610537,0.801264,400
0.555,3996.495133,400137271,100000,555247,399.649513,0.819181,400
0.605,3996.808294,400137271,100000,605151,399.680829,0.834093,400
0.655,3997.079788,400137271,100000,655302,399.707979,0.84679,400
0.005,10.267528,400137271,100000,100000,0.051561,0,500
0.055,16.179246,400137271,100000,100001,0.893712,0,500
0.105,4668.232807,400137271,100000,105418,466.813995,0.046852,500
0.155,4968.72956,400137271,100000,155143,496.872956,0.352217,500
0.205,4982.685899,400137271,100000,204744,498.26859,0.509148,500
0.255,4987.944652,400137271,100000,254457,498.794465,0.605045,500
0.305,4990.6507,400137271,100000,305005,499.06507,0.6705,500
0.355,4992.360393,400137271,100000,354857,499.236039,0.71679,500
0.405,4993.519573,400137271,100000,405026,499.351957,0.75187,500
0.455,4994.367584,400137271,100000,454983,499.436758,0.779115,500
0.505,4995.01801,400137271,100000,505187,499.501801,0.801066,500
0.555,4995.526173,400137271,100000,555247,499.552617,0.819001,500
0.605,4995.93466,400137271,100000,605151,499.593466,0.833927,500
0.655,4996.284927,400137271,100000,655302,499.628493,0.846637,500
0.005,10.267528,400137271,100000,100000,0.051561,0,600
0.055,16.179246,400137271,100000,100001,0.893712,0,600
0.105,5554.99388,400137271,100000,105418,555.488339,0.045903,600
0.155,5959.301304,400137271,100000,155143,595.93013,0.351572,600
0.205,5977.81532,400137271,100000,204744,597.781532,0.50866,600
0.255,5984.547788,400137271,100000,254457,598.454779,0.604652,600
0.305,5988.09249,400137271,100000,305005,598.809249,0.670173,600
0.355,5990.304356,400137271,100000,354857,599.030436,0.716508,600
0.405,5991.797599,400137271,100000,405026,599.17976,0.751623,600
0.455,5992.878174,400137271,100000,454983,599.287817,0.778895,600
0.505,5993.707316,400137271,100000,505187,599.370732,0.800868,600
0.555,5994.35743,400137271,100000,555247,599.435743,0.818821,600
0.605,5994.880083,400137271,100000,605151,599.488008,0.833762,600
0.655,5995.323791,400137271,100000,655302,599.532379,0.846485,600
0.005,10.267528,400137271,100000,100000,0.051561,0,700
0.055,16.179246,400137271,100000,100001,0.893712,0,700
0.105,6432.724706,400137271,100000,105418,643.259676,0.044954,700
0.155,6947.998221,400137271,100000,155143,694.799822,0.350928,700
0.205,6972.065664,400137271,100000,204744,697.206566,0.508171,700
0.255,6980.611589,400137271,100000,254457,698.061159,0.604259,700
0.305,6985.067317,400137271,100000,305005,698.506732,0.669845,700
0.355,6987.845678,400137271,100000,354857,698.784568,0.716227,700
0.405,6989.741454,400137271,100000,405026,698.974145,0.751376,700
0.455,6991.117605,400137271,100000,454983,699.11176,0.778675,700
0.505,6992.165817,400137271,100000,505187,699.216582,0.80067,700
0.555,6992.986026,400137271,100000,555247,699.298603,0.818641,700
0.605,6993.645462,400137271,100000,605151,699.364546,0.833597,700
0.655,6994.20096,400137271,100000,655302,699.420096,0.846332,700
0.005,10.267528,400137271,100000,100000,0.051561,0,800
0.055,16.179246,400137271,100000,100001,0.893712,0,800
0.105,7297.362426,400137271,100000,105418,729.721728,0.044006,800
0.155,7935.005078,400137271,100000,155143,793.500508,0.350283,800
0.205,7965.250874,400137271,100000,204744,796.525087,0.507683,800
0.255,7976.073537,400137271,100000,254457,797.607354,0.603866,800
0.305,7981.614644,400137271,100000,305005,798.161464,0.669517,800
0.355,7985.059145,400137271,100000,354857,798.505915,0.715945,800
0.405,7987.393531,400137271,100000,405026,798.739353,0.75113,800
0.455,7989.087803,400137271,100000,454983,798.90878,0.778455,800
0.505,7990.378895,400137271,100000,505187,799.037889,0.800472,800
0.555,7991.391188,400137271,100000,555247,799.139119,0.818461,800
0.605,7992.206186,400137271,100000,605151,799.220619,0.833432,800
0.655,7992.889626,400137271,100000,655302,799.288963,0.846179,800
0.005,10.267528,400137271,100000,100000,0.051561,0,900
0.055,16.179246,400137271,100000,100001,0.893712,0,900
0.105,8129.367289,400137271,100000,105418,812.920559,0.043057,900
0.155,8920.130141,400137271,100000,155143,892.013014,0.349639,900
0.205,8957.410649,400137271,100000,204744,895.741065,0.507194,900
0.255,8970.843633,400137271,100000,254457,897.084363,0.603473,900
0.305,8977.69516,400137271,100000,305005,897.769516,0.669189,900
0.355,8981.900853,400137271,100000,354857,898.190085,0.715663,900
0.405,8984.746984,400137271,100000,405026,898.474698,0.750883,900
0.455,8986.809621,400137271,100000,454983,898.680962,0.778236,900
0.505,8988.381671,400137271,100000,505187,898.838167,0.800274,900
0.555,8989.610902,400137271,100000,555247,898.96109,0.818281,900
0.605,8990.597269,400137271,100000,605151,899.059727,0.833266,900
0.655,8991.422443,400137271,100000,655302,899.142244,0.846027,900
0.005,10.267528,400137271,100000,100000,0.051561,0,1000
0.055,16.179246,400137271,100000,100001,0.893712,0,1000
0.105,8924.298947,400137271,100000,105418,892.412144,0.042109,1000
0.155,9903.444349,400137271,100000,155143,990.344435,0.348994,1000
0.205,9948.624352,400137271,100000,204744,994.862435,0.506706,1000
0.255,9964.878203,400137271,100000,254457,996.48782,0.60308,1000
0.305,9973.24435,400137271,100000,305005,997.324435,0.668861,1000
0.355,9978.356775,400137271,100000,354857,997.835678,0.715381,1000
0.405,9981.784757,400137271,100000,405026,998.178476,0.750636,1000
0.455,9984.266066,400137271,100000,454983,998.426607,0.778016,1000
0.505,9986.147167,400137271,100000,505187,998.614717,0.800076,1000
0.555,9987.619055,400137271,100000,555247,998.761906,0.818101,1000
0.605,9988.801528,400137271,100000,605151,998.880153,0.833101,1000
0.655,9989.787305,400137271,100000,655302,998.97873,0.845874,1000
0.005,10.267528,400137271,100000,100000,0.051561,0,1100
0.055,16.179246,400137271,100000,100001,0.893712,0,1100
0.105,9703.598895,400137271,100000,105418,970.340589,0.04116,1100
0.155,10884.58601,400137271,100000,155143,1088.458601,0.34835,1100
0.205,10938.9542,400137271,100000,204744,1093.89542,0.506218,1100
0.255,10958.29782,400137271,100000,254457,1095.829781,0.602687,1100
0.305,10968.24362,400137271,100000,305005,1096.824362,0.668533,1100
0.355,10974.36008,400137271,100000,354857,1097.436008,0.715099,1100
0.405,10978.46963,400137271,100000,405026,1097.846963,0.750389,1100
0.455,10981.4306,400137271,100000,454983,1098.14306,0.777796,1100
0.505,10983.67018,400137271,100000,505187,1098.367018,0.799878,1100
0.555,10985.41307,400137271,100000,555247,1098.541307,0.817921,1100
0.605,10986.81443,400137271,100000,605151,1098.681443,0.832936,1100
0.655,10987.9805,400137271,100000,655302,1098.79805,0.845722,1100
0.005,10.267528,400137271,100000,100000,0.051561,0,1200
0.055,16.179246,400137271,100000,100001,0.893712,0,1200
0.105,10468.2605,400137271,100000,105418,1046.805228,0.040211,1200
0.155,11863.68456,400137271,100000,155143,1186.368456,0.347705,1200
0.205,11928.27703,400137271,100000,204744,1192.827703,0.505729,1200
0.255,11951.06285,400137271,100000,254457,1195.106285,0.602294,1200
0.305,11962.77814,400137271,100000,305005,1196.277814,0.668205,1200
0.355,11969.94448,400137271,100000,354857,1196.994448,0.714818,1200
0.405,11974.78551,400137271,100000,405026,1197.478551,0.750142,1200
0.455,11978.27471,400137271,100000,454983,1197.827471,0.777576,1200
0.505,11980.91143,400137271,100000,505187,1198.091143,0.79968,1200
0.555,11982.96758,400137271,100000,555247,1198.296758,0.817741,1200
0.605,11984.61611,400137271,100000,605151,1198.461611,0.832771,1200
0.655,11985.98313,400137271,100000,655302,1198.598313,0.845569,1200
