0.005,10.263419,400137271,10000000,10000000,0.051322,,0.005,10.263419,400137271,0.005,10.26307871
0.015,10.883382,400137271,10000000,10000000,0.163267,,0.005,10.263292,42,0.015,10.88239636
0.025,11.667898,400137271,10000000,10000000,0.291727,,0.005,10.262741,18468,0.025,11.66702771
0.035,12.694215,400137271,10000000,10000001,0.444343,,0.005,10.263079,6335,0.035,12.69272129
0.045,14.095436,400137271,10000000,10000001,0.634359,,0.005,10.262999,26501,0.045,14.09105007
0.055,16.120261,400137271,10000000,10000001,0.886705,,0.005,10.262848,19170,0.055,16.11050671
0.065,19.302736,400137271,10000000,10000001,1.254805,,0.005,10.263202,15725,0.065,19.28362457
0.075,25.02291,400137271,10000000,10000003,1.876909,,0.005,10.263575,11479,0.075,24.99651857
0.085,38.358463,400137271,10000000,10000003,3.260801,,0.005,10.263512,29359,0.085,38.34577393
0.095,105.630895,400137271,10000000,10000020,10.035942,,0.005,10.263425,26963,0.095,105.1058584
0.096,131.153051,400137271,10000000,10000025,12.591953,,0.005,10.262462,24465,0.096,130.0680039
0.097,173.981482,400137271,10000000,10000030,16.877888,,0.005,10.262372,5706,0.097,171.7434834
0.098,259.084951,400137271,10000000,10000033,25.392851,,0.005,10.262834,28146,0.098,254.4460249
0.099,518.271381,400137271,10000000,10000040,51.313956,,0.005,10.263342,23282,0.099,506.0808052
0.005,10.263292,42,10000000,10000000,0.051347,,0.015,10.883382,400137271,,
0.015,10.882008,42,10000000,10000000,0.163328,,0.015,10.882008,42,,
0.025,11.666568,42,10000000,10000000,0.291839,,0.015,10.880874,18468,,
0.035,12.692675,42,10000000,10000001,0.44451,,0.015,10.882574,6335,,
0.045,14.092066,42,10000000,10000001,0.634523,,0.015,10.882064,26501,,
0.055,16.115888,42,10000000,10000002,0.886906,,0.015,10.881988,19170,,
0.065,19.299109,42,10000000,10000002,1.255195,,0.015,10.882237,15725,,
0.075,25.027968,42,10000000,10000003,1.878224,,0.015,10.883673,11479,,
0.085,38.536191,42,10000000,10000007,3.27754,,0.015,10.883574,29359,,
0.095,107.443908,42,10000000,10000023,10.213276,,0.015,10.88312,26963,,
0.096,133.558561,42,10000000,10000025,12.829288,,0.015,10.881582,24465,,
0.097,176.977064,42,10000000,10000036,17.177011,,0.015,10.88186,5706,,
0.098,265.161856,42,10000000,10000066,26.00129,,0.015,10.881903,28146,,
0.099,533.131858,42,10000000,10000091,52.811257,,0.015,10.88271,23282,,
0.005,10.262741,18468,10000000,10000000,0.051293,,0.025,11.667898,400137271,,
0.015,10.880874,18468,10000000,10000000,0.163146,,0.025,11.666568,42,,
0.025,11.662362,18468,10000000,10000000,0.291439,,0.025,11.662362,18468,,
0.035,12.683751,18468,10000000,10000000,0.443749,,0.025,11.668345,6335,,
0.045,14.077394,18468,10000000,10000000,0.633223,,0.025,11.665587,26501,,
0.055,16.092618,18468,10000000,10000000,0.884731,,0.025,11.66594,19170,,
0.065,19.261469,18468,10000000,10000002,1.251481,,0.025,11.666626,15725,,
0.075,24.984026,18468,10000000,10000007,1.873032,,0.025,11.669218,11479,,
0.085,38.352807,18468,10000000,10000007,3.258647,,0.025,11.670264,29359,,
0.095,104.585809,18468,10000000,10000024,9.931552,,0.025,11.667877,26963,,
0.096,128.701637,18468,10000000,10000024,12.350257,,0.025,11.66687,24465,,
0.097,168.654705,18468,10000000,10000024,16.352752,,0.025,11.667428,5706,,
0.098,246.978707,18468,10000000,10000026,24.193917,,0.025,11.666114,28146,,
0.099,473.919552,18468,10000000,10000035,46.898627,,0.025,11.667291,23282,,
0.005,10.263079,6335,10000000,10000000,0.051323,,0.035,12.694215,400137271,,
0.015,10.882574,6335,10000000,10000000,0.163264,,0.035,12.692675,42,,
0.025,11.668345,6335,10000000,10000000,0.291754,,0.035,12.683751,18468,,
0.035,12.695425,6335,10000000,10000000,0.444408,,0.035,12.695425,6335,,
0.045,14.093994,6335,10000000,10000000,0.634328,,0.035,12.688529,26501,,
0.055,16.113954,6335,10000000,10000003,0.886404,,0.035,12.691854,19170,,
0.065,19.289308,6335,10000000,10000004,1.253998,,0.035,12.692299,15725,,
0.075,25.015503,6335,10000000,10000004,1.876452,,0.035,12.695073,11479,,
0.085,38.362328,6335,10000000,10000005,3.2613,,0.035,12.698079,29359,,
0.095,104.187249,6335,10000000,10000021,9.899294,,0.035,12.694232,26963,,
0.096,128.417483,6335,10000000,10000025,12.329946,,0.035,12.692983,24465,,
0.097,168.507053,6335,10000000,10000032,16.34765,,0.035,12.694012,5706,,
0.098,247.513669,6335,10000000,10000042,24.259981,,0.035,12.692082,28146,,
0.099,482.297725,6335,10000000,10000081,47.754456,,0.035,12.692889,23282,,
0.005,10.262999,26501,10000000,10000000,0.05131,,0.045,14.095436,400137271,,
0.015,10.882064,26501,10000000,10000000,0.163215,,0.045,14.092066,42,,
0.025,11.665587,26501,10000000,10000000,0.291611,,0.045,14.077394,18468,,
0.035,12.688529,26501,10000000,10000000,0.444055,,0.045,14.093994,6335,,
0.045,14.08211,26501,10000000,10000000,0.633633,,0.045,14.08211,26501,,
0.055,16.097897,26501,10000000,10000000,0.885298,,0.045,14.08997,19170,,
0.065,19.263044,26501,10000000,10000000,1.251976,,0.045,14.091647,15725,,
0.075,24.955872,26501,10000000,10000000,1.871509,,0.045,14.093726,11479,,
0.085,38.287139,26501,10000000,10000000,3.254091,,0.045,14.099378,29359,,
0.095,105.16996,26501,10000000,10000004,9.990173,,0.045,14.093608,26963,,
0.096,129.859394,26501,10000000,10000005,12.465286,,0.045,14.090418,24465,,
0.097,170.126432,26501,10000000,10000006,16.500654,,0.045,14.093517,5706,,
0.098,249.637075,26501,10000000,10000006,24.462045,,0.045,14.090884,28146,,
0.099,482.352729,26501,10000000,10000006,47.748255,,0.045,14.090553,23282,,
0.005,10.262848,19170,10000000,10000000,0.051313,,0.055,16.120261,400137271,,
0.015,10.881988,19170,10000000,10000001,0.163227,,0.055,16.115888,42,,
0.025,11.66594,19170,10000000,10000002,0.291644,,0.055,16.092618,18468,,
0.035,12.691854,19170,10000000,10000002,0.444208,,0.055,16.113954,6335,,
0.045,14.08997,19170,10000000,10000002,0.634039,,0.055,16.097897,26501,,
0.055,16.107869,19170,10000000,10000002,0.88592,,0.055,16.107869,19170,,
0.065,19.278092,19170,10000000,10000002,1.253058,,0.055,16.112227,15725,,
0.075,24.990714,19170,10000000,10000002,1.874276,,0.055,16.11484,11479,,
0.085,38.299848,19170,10000000,10000002,3.25544,,0.055,16.12107,29359,,
0.095,104.954669,19170,10000000,10000003,9.970548,,0.055,16.110643,26963,,
0.096,130.482275,19170,10000000,10000003,12.526116,,0.055,16.109257,24465,,
0.097,173.531683,19170,10000000,10000003,16.832328,,0.055,16.112356,5706,,
0.098,256.807574,19170,10000000,10000003,25.166775,,0.055,16.107229,28146,,
0.099,505.673767,19170,10000000,10000010,50.060953,,0.055,16.110985,23282,,
0.005,10.263202,15725,10000000,10000000,0.051343,,0.065,19.302736,400137271,,
0.015,10.882237,15725,10000000,10000000,0.16332,,0.065,19.299109,42,,
0.025,11.666626,15725,10000000,10000000,0.29182,,0.065,19.261469,18468,,
0.035,12.692299,15725,10000000,10000001,0.444466,,0.065,19.289308,6335,,
0.045,14.091647,15725,10000000,10000001,0.63446,,0.065,19.263044,26501,,
0.055,16.112227,15725,10000000,10000001,0.886641,,0.065,19.278092,19170,,
0.065,19.283515,15725,10000000,10000001,1.254091,,0.065,19.283515,15725,,
0.075,24.99928,15725,10000000,10000004,1.875937,,0.065,19.292628,11479,,
0.085,38.332648,15725,10000000,10000014,3.259996,,0.065,19.287217,29359,,
0.095,104.934136,15725,10000000,10000019,9.973997,,0.065,19.285697,26963,,
0.096,129.842403,15725,10000000,10000022,12.471439,,0.065,19.283652,24465,,
0.097,171.91381,15725,10000000,10000024,16.684426,,0.065,19.286377,5706,,
0.098,256.97952,15725,10000000,10000025,25.197259,,0.065,19.272962,28146,,
0.099,519.310943,15725,10000000,10000045,51.438756,,0.065,19.284938,23282,,
0.005,10.263575,11479,10000000,10000000,0.05134,,0.075,25.02291,400137271,,
0.015,10.883673,11479,10000000,10000000,0.163325,,0.075,25.027968,42,,
0.025,11.669218,11479,10000000,10000000,0.291855,,0.075,24.984026,18468,,
0.035,12.695073,11479,10000000,10000000,0.444518,,0.075,25.015503,6335,,
0.045,14.093726,11479,10000000,10000000,0.634489,,0.075,24.955872,26501,,
0.055,16.11484,11479,10000000,10000001,0.886696,,0.075,24.990714,19170,,
0.065,19.292628,11479,10000000,10000001,1.254558,,0.075,24.99928,15725,,
0.075,25.005401,11479,10000000,10000001,1.876208,,0.075,25.005401,11479,,
0.085,38.35603,11479,10000000,10000001,3.261658,,0.075,24.970617,29359,,
0.095,105.613024,11479,10000000,10000007,10.037525,,0.075,25.005202,26963,,
0.096,130.784431,11479,10000000,10000011,12.560665,,0.075,25.000565,24465,,
0.097,172.644698,11479,10000000,10000017,16.753677,,0.075,25.009277,5706,,
0.098,258.576496,11479,10000000,10000022,25.351291,,0.075,24.969077,28146,,
0.099,520.18909,11479,10000000,10000048,51.520517,,0.075,24.994848,23282,,
0.005,10.263512,29359,10000000,10000000,0.051333,,0.085,38.358463,400137271,,
0.015,10.883574,29359,10000000,10000001,0.163302,,0.085,38.536191,42,,
0.025,11.670264,29359,10000000,10000001,0.291844,,0.085,38.352807,18468,,
0.035,12.698079,29359,10000000,10000002,0.444566,,0.085,38.362328,6335,,
0.045,14.099378,29359,10000000,10000002,0.634662,,0.085,38.287139,26501,,
0.055,16.12107,29359,10000000,10000003,0.886924,,0.085,38.299848,19170,,
0.065,19.287217,29359,10000000,10000003,1.254044,,0.085,38.332648,15725,,
0.075,24.970617,29359,10000000,10000004,1.873356,,0.085,38.35603,11479,,
0.085,38.226961,29359,10000000,10000006,3.250261,,0.085,38.226961,29359,,
0.095,104.512681,29359,10000000,10000029,9.931647,,0.085,38.400833,26963,,
0.096,129.483528,29359,10000000,10000029,12.4341,,0.085,38.350946,24465,,
0.097,171.865299,29359,10000000,10000031,16.675868,,0.085,38.418689,5706,,
0.098,257.394325,29359,10000000,10000048,25.232054,,0.085,38.23935,28146,,
0.099,529.869256,29359,10000000,10000071,52.472353,,0.085,38.318602,23282,,
0.005,10.263425,26963,10000000,10000000,0.051332,,0.095,105.630895,400137271,,
0.015,10.88312,26963,10000000,10000000,0.163293,,0.095,107.443908,42,,
0.025,11.667877,26963,10000000,10000000,0.29178,,0.095,104.585809,18468,,
0.035,12.694232,26963,10000000,10000000,0.444425,,0.095,104.187249,6335,,
0.045,14.093608,26963,10000000,10000000,0.634394,,0.095,105.16996,26501,,
0.055,16.110643,26963,10000000,10000000,0.886339,,0.095,104.954669,19170,,
0.065,19.285697,26963,10000000,10000000,1.253929,,0.095,104.934136,15725,,
0.075,25.005202,26963,10000000,10000000,1.875926,,0.095,105.613024,11479,,
0.085,38.400833,26963,10000000,10000000,3.265004,,0.095,104.512681,29359,,
0.095,105.465615,26963,10000000,10000000,10.022098,,0.095,105.465615,26963,,
0.096,130.514321,26963,10000000,10000000,12.532958,,0.095,103.97784,24465,,
0.097,172.640039,26963,10000000,10000002,16.750869,,0.095,106.625112,5706,,
0.098,254.928721,26963,10000000,10000028,24.990094,,0.095,104.016784,28146,,
0.099,497.007333,26963,10000000,10000069,49.217401,,0.095,104.364336,23282,,
0.005,10.262462,24465,10000000,10000000,0.051318,,0.096,131.153051,400137271,,
0.015,10.881582,24465,10000000,10000000,0.163241,,0.096,133.558561,42,,
0.025,11.66687,24465,10000000,10000000,0.291703,,0.096,128.701637,18468,,
0.035,12.692983,24465,10000000,10000000,0.444301,,0.096,128.417483,6335,,
0.045,14.090418,24465,10000000,10000000,0.634136,,0.096,129.859394,26501,,
0.055,16.109257,24465,10000000,10000000,0.886103,,0.096,130.482275,19170,,
0.065,19.283652,24465,10000000,10000000,1.25357,,0.096,129.842403,15725,,
0.075,25.000565,24465,10000000,10000000,1.875241,,0.096,130.784431,11479,,
0.085,38.350946,24465,10000000,10000000,3.260175,,0.096,129.483528,29359,,
0.095,103.97784,24465,10000000,10000006,9.878925,,0.096,130.514321,26963,,
0.096,128.318863,24465,10000000,10000006,12.319894,,0.096,128.318863,24465,,
0.097,168.756446,24465,10000000,10000007,16.371078,,0.096,132.215347,5706,,
0.098,249.146761,24465,10000000,10000008,24.418917,,0.096,128.333453,28146,,
0.099,500.72002,24465,10000000,10000010,49.57642,,0.096,129.287308,23282,,
0.005,10.262372,5706,10000000,10000000,0.051323,,0.097,173.981482,400137271,,
0.015,10.88186,5706,10000000,10000000,0.163265,,0.097,176.977064,42,,
0.025,11.667428,5706,10000000,10000000,0.291752,,0.097,168.654705,18468,,
0.035,12.694012,5706,10000000,10000001,0.444391,,0.097,168.507053,6335,,
0.045,14.093517,5706,10000000,10000001,0.634352,,0.097,170.126432,26501,,
0.055,16.112356,5706,10000000,10000002,0.88638,,0.097,173.531683,19170,,
0.065,19.286377,5706,10000000,10000002,1.253899,,0.097,171.91381,15725,,
0.075,25.009277,5706,10000000,10000002,1.876121,,0.097,172.644698,11479,,
0.085,38.418689,5706,10000000,10000004,3.266328,,0.097,171.865299,29359,,
0.095,106.625112,5706,10000000,10000004,10.131678,,0.097,172.640039,26963,,
0.096,132.215347,5706,10000000,10000004,12.695546,,0.097,168.756446,24465,,
0.097,174.755357,5706,10000000,10000008,16.955101,,0.097,174.755357,5706,,
0.098,258.478268,5706,10000000,10000014,25.336585,,0.097,169.070579,28146,,
0.099,516.545125,5706,10000000,10000017,51.149483,,0.097,170.98412,23282,,
0.005,10.262834,28146,10000000,10000000,0.051315,,0.098,259.084951,400137271,,
0.015,10.881903,28146,10000000,10000000,0.16323,,0.098,265.161856,42,,
0.025,11.666114,28146,10000000,10000000,0.291656,,0.098,246.978707,18468,,
0.035,12.692082,28146,10000000,10000000,0.444227,,0.098,247.513669,6335,,
0.045,14.090884,28146,10000000,10000000,0.634096,,0.098,249.637075,26501,,
0.055,16.107229,28146,10000000,10000001,0.885907,,0.098,256.807574,19170,,
0.065,19.272962,28146,10000000,10000001,1.252755,,0.098,256.97952,15725,,
0.075,24.969077,28146,10000000,10000001,1.8727,,0.098,258.576496,11479,,
0.085,38.23935,28146,10000000,10000001,3.250378,,0.098,257.394325,29359,,
0.095,104.016784,28146,10000000,10000025,9.881669,,0.098,254.928721,26963,,
0.096,128.333453,28146,10000000,10000035,12.320096,,0.098,249.146761,24465,,
0.097,169.070579,28146,10000000,10000041,16.399947,,0.098,258.478268,5706,,
0.098,249.470694,28146,10000000,10000052,24.448261,,0.098,249.470694,28146,,
0.099,500.838452,28146,10000000,10000057,49.583242,,0.098,252.085731,23282,,
0.005,10.263342,23282,10000000,10000000,0.05132,,0.099,518.271381,400137271,,
0.015,10.88271,23282,10000000,10000000,0.163251,,0.099,533.131858,42,,
0.025,11.667291,23282,10000000,10000000,0.291701,,0.099,473.919552,18468,,
0.035,12.692889,23282,10000000,10000000,0.444279,,0.099,482.297725,6335,,
0.045,14.090553,23282,10000000,10000000,0.634115,,0.099,482.352729,26501,,
0.055,16.110985,23282,10000000,10000001,0.88616,,0.099,505.673767,19170,,
0.065,19.284938,23282,10000000,10000003,1.253599,,0.099,519.310943,15725,,
0.075,24.994848,23282,10000000,10000003,1.874731,,0.099,520.18909,11479,,
0.085,38.318602,23282,10000000,10000003,3.257285,,0.099,529.869256,29359,,
0.095,104.364336,23282,10000000,10000019,9.915217,,0.099,497.007333,26963,,
0.096,129.287308,23282,10000000,10000024,12.412334,,0.099,500.72002,24465,,
0.097,170.98412,23282,10000000,10000028,16.586458,,0.099,516.545125,5706,,
0.098,252.085731,23282,10000000,10000041,24.705865,,0.099,500.838452,28146,,
0.099,505.004042,23282,10000000,10000095,49.998142,,0.099,505.004042,23282,,
