Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)",,,Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)",,,Seed,arrival rate,"(3,5) - SLOTTED","(5,5) - SLOTTED","(7,5) - SLOTTED","(5,10) - SLOTTED","(10,10) - SLOTTED","(20,10) - SLOTTED",,,Seed,arrival rate,"(3,5) - SLOTTED","(5,5) - SLOTTED","(7,5) - SLOTTED","(5,10) - SLOTTED","(10,10) - SLOTTED","(20,10) - SLOTTED"
400137271,1.072122449,0.139865028,0.242935798,0.349797248,0.466215571,0.58239968,0.822924402,0.999978075,0.16596803,0.278737292,0.39759314,0.519530681,0.642721167,0.893631008,0.999990269,0.182217848,0.301065021,0.42305668,0.5478671,0.675547474,0.927918805,0.999962481,0.085262111,0.182660827,0.290566442,0.40414004,0.521055125,0.761121799,0.999987133,0.145343745,0.261023807,0.379880862,0.502120179,0.626291505,0.8737545,0.999989025,0.190103499,0.312866699,0.436988944,0.559688339,0.683731235,0.934511627,0.999903484,,,400137271,1.072122449,3108803.571,1598341.061,965142.0541,608767.4173,392866.1549,140668.8455,34118.3736,2546064.376,1326871.892,790571.4856,495968.3963,310399.0811,94238.87132,33207.97524,2273061.204,1194516.116,715185.2544,446160.3895,274238.7424,72443.98849,34307.05392,5000001.917,2264644.433,1251027.089,772035.2884,491147.6239,189770.3954,33828.12176,2972461.462,1449067.759,850136.6882,529512.0818,332610.1089,106910.5911,35188.46877,2165923.495,1133477.36,676980.523,427713.2696,263986.5176,70179.47932,32938.55259,,,400137271,0.228121,0.227947,0.212733,0.212959,0.212818,0.213026,0.212889,,,400137271,0.228121,4.063736,4.319223,5.170529,4.399589,6.384261,11.59513
400137271,1.143530612,0.139839036,0.241978109,0.350191017,0.465292918,0.582729343,0.823498872,0.999987221,0.165861017,0.27945167,0.396912385,0.518807758,0.643200691,0.893745925,0.999975272,0.182375703,0.301807123,0.423510869,0.549311457,0.673970832,0.929707935,0.999972367,0.085388127,0.183132676,0.291047698,0.40482427,0.520623548,0.762004383,0.999997588,0.145383516,0.260423123,0.381303346,0.503177391,0.624766599,0.87135533,0.999991983,0.190465484,0.312340808,0.436588407,0.559598365,0.685155608,0.936116376,0.999979758,,,400137271,1.143530612,3133986.573,1628498.076,990199.0783,638149.4708,420759.0122,168786.1859,62432.00259,2577503.831,1354191.849,820095.172,527784.998,340357.8367,124041.6681,62225.03996,2303092.93,1222222.559,743143.6616,474511.3253,303873.0571,101045.1478,63246.76816,5000003.536,2295687.916,1282308.348,800577.6934,522492.538,219431.8265,61920.97896,3006632.672,1482417.124,877617.6703,557056.5813,363097.337,136066.3218,62450.07738,2190263.646,1165165.045,707482.5555,454756.6258,291058.0351,96402.09745,61917.66057,,,400137271,0.243263,0.243116,0.227926,0.228112,0.228108,0.228154,0.227826,,,400137271,0.243263,4.539642,4.76773,5.739062,4.87302,7.143324,13.29568
400137271,1.214938776,0.139679893,0.242160068,0.350045324,0.465065257,0.582359407,0.824561747,0.999987695,0.16588857,0.279394089,0.397683422,0.518931703,0.641890653,0.894347465,0.999987145,0.182503528,0.301653236,0.423386443,0.549125313,0.675687274,0.928324769,0.999964928,0.085058102,0.182901616,0.291555343,0.405039321,0.52172723,0.760456681,0.999989011,0.14539627,0.260248728,0.379990359,0.502468651,0.625562517,0.872213252,0.999997163,0.189749416,0.31312617,0.435748167,0.560827084,0.683497373,0.931521765,0.999977691,,,400137271,1.214938776,3167870.411,1652260.042,1015651.768,663827.7186,446913.7707,194857.8977,88465.98617,2605230.001,1379476.327,845234.6531,553088.4811,366983.7551,148598.624,89291.54748,2328618.798,1249513.349,766822.009,499102.8817,329206.2065,126897.5959,88391.62037,5000002.076,2320366.131,1304548.475,822396.9638,547378.8449,244989.2026,87830.66606,3026529.992,1506552.46,903829.8744,585584.3665,388759.6771,161570.4995,88213.93669,2219507.519,1188544.412,733703.1111,480313.3178,318455.9221,124532.7656,88723.7694,,,400137271,0.258404,0.25813,0.242915,0.243149,0.243609,0.243461,0.243314,,,400137271,0.258404,5.136882,5.323769,6.412674,5.456596,8.100312,15.29155
400137271,1.286346939,0.139910754,0.241918052,0.350724472,0.465043644,0.582180684,0.825477157,0.999994478,0.16596909,0.278775073,0.39733864,0.518847117,0.644372307,0.893921038,0.999985161,0.182490224,0.300977457,0.42441151,0.548429172,0.674524969,0.93092343,0.999975849,0.085444958,0.182914614,0.291662074,0.404189953,0.522244275,0.760598878,0.999996591,0.145364101,0.261225441,0.379887542,0.500978892,0.625053582,0.870545339,0.999993081,0.190455379,0.312969573,0.437049924,0.560701464,0.685861739,0.934359273,0.99995258,,,400137271,1.286346939,3188042.07,1679363.764,1038125.154,685691.5337,469098.2826,217591.2992,111900.1447,2626311.045,1405615.427,869133.9038,575129.7313,387540.6692,170095.5384,111501.1681,2349364.728,1273056.407,791234.5066,522318.5409,352237.487,148675.4501,111095.5312,5000001.227,2340330.287,1329202.755,848043.3076,568220.0916,269957.951,111957.632,3053706.17,1527147.848,928752.1035,608495.3456,411303.4572,185080.7526,112057.005,2238548.046,1210407.497,755629.5598,502286.8631,340849.849,146293.2524,110391.0847,,,400137271,0.273545,0.273403,0.258523,0.25817,0.258367,0.258501,0.258438,,,400137271,0.273545,5.929964,6.009276,7.265983,6.154274,9.161577,17.56926
400137271,1.357755102,0.139749022,0.24235631,0.349881762,0.464570448,0.582252633,0.822744602,0.999989683,0.166000445,0.278829993,0.397962361,0.520356585,0.642193717,0.893050829,0.999993998,0.182684554,0.301386951,0.422656572,0.548165744,0.67394376,0.930026593,0.999989259,0.085152623,0.183369501,0.291239586,0.405065646,0.522303704,0.759562831,0.999978773,0.145896356,0.261113799,0.38025915,0.503145707,0.625671729,0.872140154,0.999981184,0.190080324,0.312513946,0.434398801,0.560542821,0.684973467,0.936245714,0.999960145,,,400137271,1.357755102,3212096.991,1696928.807,1060217.818,706660.8263,491539.6186,238314.1373,131571.8949,2646102.114,1427497.197,889718.4017,593882.0634,410564.0243,191725.539,131452.0992,2373405.992,1292775.889,813330.2062,543874.1199,374781.2906,170757.8912,131793.5349,5000005.305,2363058.768,1350624.858,866726.0264,589458.9522,289201.1984,131520.3097,3067032.041,1549872.257,947517.8704,625584.6106,431397.0164,204336.6617,131304.5744,2261528.897,1230943.498,782556.2153,523572.2463,361983.1874,166504.8875,131624.6471,,,400137271,0.288687,0.288165,0.273557,0.273266,0.273509,0.273283,0.273669,,,400137271,0.288687,6.941603,6.794741,8.228241,7.067097,10.45903,20.47426
400137271,1.429163265,0.139885715,0.242622173,0.350258866,0.464529964,0.582330123,0.823187769,0.999990442,0.166288933,0.279322059,0.397699209,0.519832796,0.642883121,0.894009673,0.999988197,0.182252237,0.301218658,0.423874364,0.547772683,0.673478305,0.928681468,0.999995734,0.085075545,0.182850966,0.29215201,0.404715672,0.521807418,0.759945865,0.999995459,0.145397099,0.260927772,0.379528463,0.501803976,0.625769784,0.870803388,0.999981514,0.190144329,0.312237719,0.436538748,0.561347278,0.687542556,0.934554942,0.999994556,,,400137271,1.429163265,3224944.81,1714109.324,1078210.947,725649.6172,509617.2851,257437.7767,152392.203,2663204.03,1441903.036,907049.8793,612574.3534,428519.3024,209619.6053,150840.9624,2389994.125,1310997.165,829405.0529,561964.8637,390178.9296,187232.0673,148845.6179,5000005.093,2384446.752,1366737.995,885871.2974,607200.4515,307441.8297,149437.071,3090143.857,1567003.173,965829.7476,645765.1199,450697.4655,223414.9965,149177.5087,2281571.051,1254891.446,798006.1415,541023.4663,377744.0102,183913.6051,150284.8677,,,400137271,0.303828,0.303609,0.288406,0.2885,0.288236,0.288692,0.288717,,,400137271,0.303828,8.565723,7.668391,9.476698,8.337612,11.95043,23.93975
400137271,1.500571429,0.139734488,0.242395201,0.350583641,0.465416902,0.582376874,0.824650607,0.999992463,0.166361639,0.279082719,0.39734611,0.518932288,0.642172207,0.893386813,0.999993631,0.182589002,0.301421621,0.423789965,0.549401937,0.675129383,0.931201674,0.999986902,0.085264895,0.18332941,0.290376024,0.405128506,0.520671856,0.761063734,0.999988264,0.145605165,0.260378668,0.380206207,0.501677465,0.625695005,0.872042798,0.999988378,0.189955472,0.312238157,0.436339091,0.561484132,0.684456079,0.937929621,0.999974809,,,400137271,1.500571429,3241176.449,1730716.376,1095424.097,742213.8223,526046.8631,272797.8544,166726.5347,2676845.543,1459432.09,925297.5426,630671.1853,444338.2998,226044.7884,166910.5496,2403628.753,1325498.485,846668.6031,577336.6148,408325.5141,203547.9584,166725.261,5000003.686,2395741.854,1386038.569,902743.997,626901.1135,324538.8778,166160.6593,3100876.863,1586767.089,983092.2063,665614.5475,466206.1098,240229.2011,165814.2104,2295171.981,1268199.953,811910.6266,558835.878,397361.6491,200847.6474,166614.4057,,,400137271,0.31897,0.319095,0.303906,0.303639,0.303795,0.304075,0.303951,,,400137271,0.31897,11.18797,8.976909,10.89576,11.96784,14.16256,28.41849
400137271,1.571979592,0.140018932,0.242145738,0.350859719,0.466386981,0.583518145,0.824034285,0.999996716,0.166068302,0.278982532,0.39785824,0.520165541,0.643215129,0.895095319,0.999996717,0.18288899,0.300905747,0.422988881,0.547668047,0.675587934,0.927722003,0.999996546,0.085049314,0.183136424,0.291046707,0.404304754,0.521107515,0.760799821,0.999981648,0.14547343,0.261256469,0.380516907,0.502561669,0.624476447,0.872998307,0.999983043,0.190066214,0.312706496,0.435320492,0.560488218,0.684737586,0.937108669,0.999987847,,,400137271,1.571979592,3259907.791,1747143.346,1109256.452,757816.2672,539339.1214,289087.8041,181673.8843,2694516.97,1473489.773,939737.524,645095.508,459163.6593,240213.9595,181469.0135,2418842,1342968.913,861808.6937,593297.6536,422359.1903,220252.7988,181823.8004,5000004.877,2414313.111,1398833.171,918479.9137,640125.9943,340004.8862,181566.2145,3117049.129,1598902.04,997808.0072,678666.3768,481593.1918,254537.2054,181239.4846,2314900.776,1278828.229,830045.8962,572719.7039,413017.3829,216508.211,182303.5192,,,400137271,0.334111,0.333824,0.318505,0.319055,0.29238,0.318511,0.31925,,,400137271,0.334111,15.62985,10.772,13.01345,132401.2,16.98634,33.88213
400137271,1.643387755,0.139580306,0.242084814,0.349755263,0.465033179,0.582148314,0.821558812,0.999996393,0.165630368,0.278768365,0.396994517,0.519156247,0.642825241,0.892646782,0.999996819,0.182317406,0.301383178,0.423072181,0.548588287,0.675754742,0.928350753,0.999992448,0.08513553,0.182826138,0.290660056,0.405575865,0.521327138,0.760295423,0.999999324,0.145469696,0.260634738,0.380527358,0.50168827,0.623686393,0.872983852,0.999999324,0.190221529,0.31300497,0.43655937,0.561226933,0.685288976,0.938517916,0.999993874,,,400137271,1.643387755,3276016.151,1760998.192,1124818.3,771262.5508,555262.8422,303126.9108,195751.4811,2709507.809,1488889.82,953251.199,660028.4783,473593.0974,254883.7869,196396.1556,2435075.32,1356081.053,878012.6399,608189.4469,435602.0261,234165.9558,197212.548,5000004.098,2430133.605,1415516.704,931131.6585,654502.8329,352569.6496,196825.1181,3130939.643,1613284.232,1009971.478,691963.2007,496880.9432,267478.1526,196541.4094,2327013.482,1294410.664,842028.6645,587128.0812,424317.676,228938.5296,195952.7945,,,400137271,0.349253,0.349871,0.333731,0.334106,0.290858,0.334198,0.33424,,,400137271,0.349253,49.99094,13.1734,15.6862,223346.9,20.99491,41.22257
400137271,1.714795918,0.13988271,0.242675615,0.350453222,0.465725808,0.582900598,0.824000054,0.999999323,0.165911932,0.278513058,0.397714722,0.519739483,0.643493466,0.893668897,0.999999324,0.182555013,0.30116423,0.423869835,0.549735531,0.675405149,0.928674684,0.999999324,0.085197479,0.18324647,0.291651357,0.404992241,0.522239366,0.760477542,0.999998233,0.145260131,0.26070672,0.379868736,0.502911491,0.624634672,0.873509996,0.999993184,0.190156733,0.312658546,0.436301868,0.559930745,0.68450827,0.935290875,0.999974694,,,400137271,1.714795918,3284850.842,1770468.138,1136098.938,782775.8967,566731.4442,315836.0885,208343.9753,2715545.582,1502164.068,966011.6373,670020.1684,486681.4615,267722.7024,209161.455,2447045.327,1371188.131,888721.8226,618731.0568,448548.5603,246852.8591,208993.6017,5000004.163,2443409.513,1423142.487,943723.0029,666149.9476,365671.5612,209159.9942,3145421.494,1627429.813,1026464.244,703352.5411,509076.5153,280810.7885,208332.5594,2338237.235,1308064.228,856313.6314,601749.0177,439873.0741,242602.5199,209517.6697,,,,0.364394,0.350221,,,,,,,,,0.364394,55684.18,,,,,
400137271,1.786204082,0.139903583,0.241864445,0.350246684,0.464900275,0.582584186,0.823615119,0.999994899,0.165927743,0.278707783,0.397761201,0.518714484,0.643697553,0.895012001,0.999985192,0.182429044,0.301062933,0.423270767,0.549668967,0.672266518,0.927827596,0.99997863,0.085059269,0.183079743,0.291369917,0.404443419,0.521710942,0.760890685,0.999989973,0.145307867,0.260530423,0.380938203,0.501436982,0.624531006,0.872953245,0.999996861,0.190138075,0.312443465,0.435482161,0.560786855,0.687603393,0.93437929,0.999979433,,,400137271,1.786204082,3294018.008,1787129.284,1146503.164,795065.1805,578153.6549,327539.5781,220491.2171,2731729.378,1514533.221,978768.7583,682458.1831,498682.1037,279336.1285,220567.7461,2458387.191,1381441.361,900974.9021,630830.1061,463570.4114,258953.1633,219420.9359,5000002.27,2453667.82,1439660.083,956094.3012,679030.6255,376558.713,220630.8057,3158289.573,1638288.586,1035388.255,717323.152,520451.696,293396.0902,220119.9916,2350259.033,1320508.838,867166.0164,612776.4743,448965.0184,255306.9175,220606.9721,,,400137271,0.379535,0.349665,0.348658,0.349519,0.291457,0.34884,0.349434,,,400137271,0.379535,111833.9,16.83087,19.40831,282806.5,27.74513,50.79954
400137271,1.857612245,0.139783443,0.242430472,0.350622434,0.464607577,0.581627222,0.824358679,0.999999323,0.165960898,0.278991918,0.398070712,0.520342831,0.64232247,0.893345504,0.999992967,0.182595541,0.301057705,0.422462238,0.548374763,0.675894279,0.927655626,0.999983567,0.08510882,0.182782556,0.29123096,0.4045091,0.522583452,0.758637739,0.999990468,0.145340321,0.260938677,0.380155952,0.502812451,0.625019179,0.873695784,0.999995888,0.190273239,0.312269531,0.437064355,0.559960699,0.684118549,0.936654975,0.999997217,,,400137271,1.857612245,3311089.138,1796163.757,1157723.225,807001.7288,590152.5235,337152.1331,230951.2025,2743445.447,1521137.591,988925.6454,692906.0904,508569.579,290436.7298,230435.2858,2466600.348,1393528.189,913238.9057,642293.1608,470402.013,271033.7923,231874.7509,5000004.644,2466009.258,1448312.422,965972.2874,688700.2765,389014.1576,229966.6162,3171812.665,1646863.142,1047575.888,728067.5182,530000.5292,303322.8502,231376.9089,2360705.067,1329503.222,874326.1942,625805.967,460656.8201,265077.951,231810.5887,,,400137271,0.394677,0.350272,0.363798,0.364213,0.291245,0.364143,0.364222,,,400137271,0.394677,160379.5,23.5038,24.50363,345253.9,43.5049,65.5818
400137271,1.929020408,0.13970697,0.242216595,0.349788299,0.464367327,0.582176252,0.825063933,0.999999323,0.16601487,0.279246538,0.397139028,0.518002655,0.643129674,0.894875904,0.999999324,0.182925777,0.300874279,0.424375282,0.549002779,0.675783738,0.926566656,0.999999324,0.085210296,0.18354339,0.291225957,0.405033043,0.522468268,0.759335315,0.999999325,0.145931073,0.260014314,0.380460101,0.503064573,0.623843999,0.869820038,0.999999324,0.190219374,0.312314877,0.435743377,0.561553465,0.684971014,0.93163525,0.999988908,,,400137271,1.929020408,3318782.848,1806112.618,1167470.018,815993.0499,599889.9156,346502.4678,240840.0122,2753924.722,1533471.028,999661.1466,704174.3552,517853.6772,300070.7539,241054.325,2479643.526,1401862.386,920480.8579,650046.9014,480738.3365,279553.3536,241297.8634,5000002.851,2476999.129,1459654.086,975368.9383,699679.0298,399053.1876,242767.7365,3174108.159,1660413.037,1054542.174,736406.7324,541734.9751,314280.0677,241381.0604,2370054.122,1340812.769,887075.0527,631031.6289,470479.3252,277484.2938,242111.1904,,,400137271,0.409818,0.35007,0.379152,0.379702,0.29091,0.37962,0.378984,,,400137271,0.409818,205509.6,41.84607,33.24726,400605.6,163.8018,84.56516
400137271,2.000428571,0.139991973,0.242133429,0.35018125,0.464496673,0.581794774,0.825631485,0.999998829,0.166319471,0.278830782,0.397097212,0.519149971,0.643461871,0.894379411,0.999998068,0.182442921,0.300768751,0.422592498,0.54755682,0.67453221,0.930290824,0.999995687,0.084928343,0.183244271,0.291029794,0.404963133,0.521271081,0.760905269,0.999996818,0.145558166,0.260856876,0.380246017,0.501037029,0.62509948,0.874665054,0.999982002,0.190470193,0.312591003,0.435625131,0.560977954,0.683722029,0.937175451,0.999986386,,,400137271,2.000428571,3327876.7,1815266.976,1178388.506,827722.6798,609482.2441,355453.8835,250620.3355,2761630.015,1546433.106,1009496.864,713857.7028,527906.084,309003.1159,249840.7135,2490582.548,1411712.065,931347.3723,662777.271,491381.719,288398.0806,250565.5665,5000002.031,2480057.557,1469663.909,986101.8089,708650.8998,407047.4851,249976.5993,3187625.013,1667520.699,1066150.355,748042.4545,550034.1886,321792.7596,250360.1855,2377736.048,1349531.74,899255.0094,641835.0388,480214.4091,283387.3232,250088.4062,,,400137271,0.42496,0.349792,0.395098,0.394123,0.291029,0.379945,0.394551,,,400137271,0.42496,253867.4,275.5884,51.61813,453463.2,47334.01,124.9935
400137271,2.071836735,0.139913217,0.24134082,0.350338694,0.464364441,0.582553753,0.822398403,0.999999323,0.165808561,0.278429331,0.396882636,0.519690334,0.641842943,0.893497034,0.999999324,0.182589273,0.301079691,0.423844601,0.548870106,0.675671656,0.929250511,0.999999324,0.085269673,0.183095064,0.291401042,0.40454359,0.52131436,0.761798236,0.999996655,0.145808753,0.260850818,0.380242786,0.501768717,0.624035073,0.873496298,0.999998204,0.190564324,0.312984829,0.436705658,0.560333356,0.685408166,0.933526518,0.999994626,,,400137271,2.071836735,3331698.92,1826877.935,1186015.003,834961.2783,615865.1755,365415.0116,258789.272,2768849.496,1552756.18,1019340.225,719733.1691,539034.2588,317755.7688,258820.2425,2496488.539,1419553.878,937759.7452,669279.2049,499951.8663,297845.7749,259332.4822,5000004.11,2490213.591,1475244.426,996411.4206,718611.0157,414985.8041,257150.1825,3189888.265,1677597.804,1074721.834,754959.3411,559505.159,330933.1976,258603.007,2384355.657,1357959.953,905683.1916,650043.2939,488410.34,294949.0204,259249.3318,,,400137271,0.440101,0.349746,0.396858,0.409678,0.29096,0.379944,0.409676,,,400137271,0.440101,294670.4,40201.72,107.435,498015.7,95582.23,203.0785
400137271,2.143244898,0.140150434,0.241994199,0.349581076,0.465550492,0.582431403,0.823607541,0.999998569,0.166133584,0.279323074,0.397163768,0.519581126,0.643218893,0.895306838,0.999999323,0.182679652,0.301126067,0.424454818,0.548794406,0.674151266,0.931696786,0.999999323,0.08535038,0.183037603,0.291094631,0.404592713,0.522007346,0.759715491,0.999993022,0.145588133,0.260902949,0.380177863,0.502415759,0.623450795,0.873633496,0.999998441,0.189725219,0.31265234,0.435912922,0.559729907,0.68496516,0.935400623,0.999999323,,,400137271,2.143244898,3341369.026,1832593.577,1194160.64,841583.8794,624911.9252,373287.819,266240.1263,2780515.665,1558228.251,1026431.473,730175.3685,544516.8834,325532.7758,266385.2315,2507507.73,1426825.787,944787.0905,676975.7256,509287.7742,303229.6595,266740.9289,5000004.845,2497428.745,1485161.624,1003468.839,725217.8837,424026.4774,266387.5051,3203782.65,1684795.927,1082857.855,762556.343,569293.7537,339601.4902,267060.4232,2398992.282,1365242.894,915111.5481,658378.2515,495770.0135,299532.7546,266301.1024,,,400137271,0.455242,0.349979,0.397466,0.423347,0.291051,0.380051,0.424602,,,400137271,0.455242,330286.6,80401.62,5838.086,542992.8,137936.5,469.4239
