Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)",,,Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)",,,Seed,arrival rate,"(3,5) - SLOTTED","(5,5) - SLOTTED","(7,5) - SLOTTED","(5,10) - SLOTTED","(10,10) - SLOTTED","(20,10) - SLOTTED",,,Seed,arrival rate,"(3,5) - SLOTTED","(5,5) - SLOTTED","(7,5) - SLOTTED","(5,10) - SLOTTED","(10,10) - SLOTTED","(20,10) - SLOTTED"
400137271,2.214653061,0.139835614,0.242274738,0.350318465,0.465381088,0.582557533,0.824557886,0.999999324,0.165840933,0.278915862,0.397169322,0.520362475,0.643775362,0.891995292,0.999999075,0.182331913,0.300621155,0.424436106,0.548694558,0.675279879,0.929117107,0.999998633,0.085095853,0.182579423,0.291912606,0.405060864,0.522256289,0.760925172,0.999992004,0.145587584,0.260814141,0.381088183,0.502573206,0.625309135,0.873634146,0.999999324,0.190196333,0.312168454,0.436729561,0.559608047,0.687157211,0.935403582,0.999986814,,,400137271,2.214653061,3349062.966,1839899.961,1200905.38,848741.7433,633147.1624,381573.3444,274667.2505,2788886.815,1564517.993,1031306.394,735532.9205,552354.7717,334210.9047,276120.2555,2514900.21,1436943.641,952449.3973,684664.5771,515351.0842,311891.1775,273685.5214,5000000.024,2509463.451,1491067.672,1010176.545,733666.6398,430917.2919,274597.3072,3208637.158,1691669.984,1086634.443,769400.7714,574605.3095,346793.3633,273980.0258,2404525.725,1375345.124,920261.9399,667255.8742,503367.4919,308272.3236,274212.6929,,,400137271,0.470384,0.349757,0.397179,0.42325,0.291077,0.380536,0.435586,,,400137271,0.470384,368891.2,121923.2,43582.86,580737.3,178010.9,11670.2
400137271,2.286061225,0.139715565,0.242127179,0.350171551,0.465133527,0.582567887,0.824405407,0.999998519,0.166022187,0.279058156,0.39715813,0.5190965,0.642325007,0.895206941,0.999995257,0.182518982,0.300832086,0.42335234,0.547773653,0.672836425,0.926575913,0.999997211,0.085008815,0.182833855,0.290956473,0.405317261,0.521832601,0.763309525,0.999993882,0.145193992,0.260792258,0.380177549,0.501101588,0.624185034,0.873270859,0.99999852,0.19025654,0.312182884,0.436234039,0.560535959,0.684781962,0.936184562,0.999982793,,,400137271,2.286061225,3356491.461,1848244.063,1209753.289,857044.1983,638868.829,387069.609,281528.2321,2790631.686,1573922.534,1039416.486,743826.2398,559400.4991,340720.809,281785.7132,2524498.266,1442585.185,961647.8498,693336.2866,522448.9935,320118.2832,280724.8482,5000000.241,2514819.877,1499883.956,1015556.465,740336.7092,437436.5268,280410.0453,3220198.039,1698649.704,1097066.309,778551.4131,582331.2847,354524.108,281600.2926,2414449.462,1383954.926,928618.681,673175.21,510726.3383,316578.669,281017.9891,,,400137271,0.485525,0.35005,0.397134,0.423751,0.290942,0.379963,0.435922,,,400137271,0.485525,400024.7,161336.2,80682.01,620333,216132.4,50391.41
400137271,2.357469388,0.139949602,0.242312997,0.35079871,0.464907058,0.583383675,0.823927094,0.999998552,0.165660766,0.279177418,0.396509786,0.519959457,0.642025521,0.894202316,0.999998552,0.182177238,0.301516031,0.424126755,0.548013209,0.673820804,0.926745242,0.999998552,0.084948267,0.182889362,0.29155776,0.405283803,0.522232948,0.762070533,0.999998552,0.145848832,0.260425246,0.379791654,0.501926949,0.624083752,0.873918608,0.999994761,0.189838166,0.312786822,0.436387037,0.560991706,0.686253341,0.937962594,0.999993666,,,400137271,2.357469388,3361680.671,1851722.139,1215308.83,865573.327,644825.1555,394178.2473,288379.5045,2799540.125,1579146.56,1046387.272,750132.9396,566397.3409,346044.6647,287118.6601,2528298.056,1446581.904,966238.0702,700704.3271,529004.0235,326376.5088,288186.5487,5000003.093,2521878.241,1507427.824,1022786.93,746009.4427,445321.8775,288467.0539,3220858.115,1706561.297,1104491.871,784743.9494,589138.9853,360638.8229,288886.8595,2421738.317,1387915.024,934591.0827,681585.5644,516572.6897,321606.4972,287570.1579,,,400137271,0.500667,0.349937,0.39777,0.423271,0.290755,0.380377,0.436468,,,400137271,0.500667,430983.1,193354.4,119659.6,655277.4,249581,83235.21
400137271,2.428877551,0.139940262,0.241697732,0.350352619,0.465167173,0.581661411,0.824155227,0.999997588,0.165801846,0.279461656,0.396975599,0.518310265,0.642609493,0.896864586,0.999984513,0.18245522,0.301127798,0.423797322,0.550044656,0.674302112,0.929493145,0.999995494,0.085056123,0.182777723,0.290655937,0.404778663,0.522563246,0.761290532,0.999997661,0.145349233,0.260586457,0.380742687,0.502351312,0.625094057,0.870263841,0.999982783,0.190039064,0.312145827,0.436329871,0.55950257,0.685732385,0.936207238,0.999998821,,,400137271,2.428877551,3368763.971,1859359.455,1222638.564,869076.2366,652644.1939,400501.0983,293948.5242,2807212.378,1586035.103,1053397.565,758758.9941,573303.0401,352432.8423,294265.0861,2533674.984,1454543.564,974180.6197,705111.4341,536850.738,332886.4267,294406.9669,5000005.418,2533225.258,1513725.104,1028941.647,753674.1298,450899.847,294228.0879,3228312.388,1710994.901,1108000.176,789353.2382,593872.7828,368575.275,293859.6603,2425334.361,1393064.042,941598.7428,686216.3567,522967.526,328343.9696,294182.0008,,,400137271,0.515808,0.349854,0.397099,0.423355,0.290656,0.379988,0.435903,,,400137271,0.515808,459783.3,228828.4,151750.9,689186.8,285180.4,118076.4
400137271,2.500285714,0.139816578,0.242560881,0.350202371,0.464957294,0.582959033,0.823031556,0.999998893,0.166307389,0.279429561,0.39796828,0.518987401,0.64301016,0.893780546,0.999998891,0.182476654,0.301330289,0.422779368,0.548205687,0.675128441,0.932050078,0.999998892,0.085144919,0.182697283,0.290882495,0.405168514,0.522232426,0.761143544,0.999998891,0.145854959,0.259899371,0.380450119,0.501072207,0.623125002,0.872998214,0.999998891,0.18987192,0.312115208,0.435098032,0.561850372,0.685842305,0.933775285,0.999990705,,,400137271,2.500285714,3377892.515,1866411.133,1229599.863,873891.9202,658779.5437,405952.8892,300670.4433,2811372.737,1591875.306,1058970.207,764630.5944,577816.0747,359751.8487,299659.3752,2537545.481,1460860.16,981851.2291,710386.6388,540842.9663,336903.7536,299692.2541,5000003.454,2531456.339,1518785.795,1035037.282,759254.9201,457647.5772,298954.3451,3231235.523,1719054.698,1114199.721,796953.4748,601016.306,373044.7182,299809.9749,2429131.983,1400062.314,947080.3373,689255.0986,527628.5071,335672.216,299701.8318,,,400137271,0.530949,0.350395,0.397312,0.423759,0.291165,0.380225,0.436272,,,400137271,0.530949,486080.6,259535.1,179248,700000,316194.1,146116.3
400137271,2.571693878,0.139630437,0.242083702,0.35041857,0.464427157,0.583815615,0.824197798,0.999997352,0.16591046,0.279563833,0.396922252,0.519373059,0.642060246,0.892451294,0.99999628,0.182233804,0.301847298,0.424372175,0.549758892,0.675262323,0.929537371,0.999992119,0.085090992,0.182993855,0.290972889,0.404165094,0.52092246,0.761014079,0.999987772,0.145103601,0.260421622,0.380161286,0.501814008,0.625730795,0.873080146,0.999995938,0.19009662,0.312103943,0.43546163,0.5593765,0.683707881,0.936142789,0.999994887,,,400137271,2.571693878,3381827.185,1871147.598,1234026.656,882219.8188,663319.9209,412539.1023,305981.0295,2817342.827,1597067.026,1063767.935,769097.8538,583191.7438,365684.5314,305290.5992,2546650.798,1465118.545,984539.415,716423.8636,546556.7718,343930.68,306089.1086,5000001.636,2539280.671,1523444.187,1041614.435,764951.0951,462257.7466,305740.4592,3237223.011,1724574.128,1121076.583,802585.651,605503.9448,378591.5202,305247.4082,2437793.529,1407308.917,955723.3071,699071.4469,536842.4738,340563.0994,305187.9304,,,400137271,0.546091,0.350241,0.39741,0.424273,0.291161,0.380274,0.436897,,,400137271,0.546091,512317.8,287374.3,207689.1,700000.5,344258.2,176000.8
400137271,2.643102041,0.139606221,0.242721613,0.350538274,0.465007412,0.582790894,0.824380407,0.99999853,0.166069815,0.278955513,0.397611571,0.519095365,0.64267882,0.896652825,0.999999324,0.182762238,0.300601752,0.423530068,0.55005238,0.676387878,0.928815894,0.999998957,0.085138093,0.182882691,0.291442511,0.404100701,0.521483505,0.75967978,0.999999113,0.145435645,0.260899098,0.380578774,0.501518947,0.625023936,0.873375197,0.999995407,0.190001979,0.312624231,0.435853468,0.561404143,0.687176886,0.933947414,0.999994998,,,400137271,2.643102041,3389451.277,1873935.687,1239976.186,885358.6939,669435.3805,417714.641,310208.177,2824393.583,1603033.282,1067933.642,774246.0033,588975.4137,368720.8794,311331.0406,2548971.382,1474804.058,991114.7696,721189.7326,550835.9147,349357.4134,310969.3021,5000002.73,2541909.112,1528093.874,1046615.006,770141.088,468449.3652,311602.1671,3250682.452,1729112.543,1125256.982,807759.5395,610759.3383,383128.5965,309586.528,2439714.482,1410340.598,959201.3308,703230.8705,539709.5202,346409.4231,312014.9004,,,400137271,0.561232,0.349611,0.397746,0.423227,0.291088,0.380705,0.436003,,,400137271,0.561232,539838.6,314624.3,236487,700000.7,371344.8,204603.6
400137271,2.714510204,0.139777697,0.242173855,0.349982837,0.464792184,0.583146218,0.825305368,0.999996302,0.165830699,0.279250127,0.39689459,0.518921363,0.641777442,0.895038993,0.999999323,0.182355342,0.301477902,0.423813585,0.547898574,0.674533749,0.929698065,0.999997797,0.085236605,0.183221827,0.290928878,0.405220985,0.521244031,0.761637243,0.999999001,0.145358133,0.260244347,0.380504216,0.502235708,0.624356253,0.872742088,0.999997849,0.190231693,0.312718761,0.436548964,0.560060927,0.685297054,0.938237057,0.999999323,,,400137271,2.714510204,3389634.742,1879379.921,1243108.739,891168.4769,674325.1634,421491.372,315138.3025,2827437.384,1606913.798,1072686.624,779479.9244,595965.9964,374521.2799,315493.0411,2555668.381,1475778.716,995360.9735,728873.4915,558711.3711,354226.0155,315913.7283,5000004.016,2549649.45,1533612.668,1051391.376,775235.1368,474488.6896,316341.798,3255887.81,1735015.602,1131611.853,811989.0897,616900.803,387925.6106,315763.3895,2443647.733,1415364.318,961390.2875,708044.3867,546035.3894,348475.0168,314983.7286,,,400137271,0.576374,0.350489,0.397163,0.424077,0.291117,0.380527,0.435853,,,400137271,0.576374,558503.7,342196.6,263487.4,700000.6,398396.9,231571.2
400137271,2.785918367,0.139664439,0.24252615,0.350970819,0.464786625,0.581510608,0.826615922,0.999993179,0.165956522,0.278883748,0.397438843,0.519897072,0.64269224,0.894888784,0.999988076,0.182350849,0.301250101,0.422859439,0.548649146,0.67262199,0.927521096,0.999996595,0.085126007,0.183121547,0.290937556,0.405960929,0.520775788,0.759656868,0.999996011,0.145410567,0.260098912,0.38070261,0.502074205,0.62410671,0.87169624,0.999996814,0.190305317,0.312879399,0.43486982,0.562461808,0.685318011,0.936011858,0.999993057,,,400137271,2.785918367,3401736.567,1882317.982,1248841.489,897224.4309,679105.0064,426000.6479,320439.38,2832263.09,1612543.276,1080163.412,783462.6075,598868.8247,379225.4722,320220.9952,2562966.131,1482515.051,1000430.712,732206.3276,562940.1622,359225.3693,319928.3552,5000002.464,2551818.671,1539913.106,1056421.47,779618.9369,477699.6782,320312.1926,3254535.509,1737856.317,1137072.286,816067.9393,621899.2916,393730.5823,320820.1545,2450107.563,1419959.825,970524.5132,710803.8875,549619.5917,354929.3029,321636.9617,,,400137271,0.591515,0.349863,0.397269,0.42339,0.291078,0.380302,0.43565,,,400137271,0.591515,582257.4,365880.6,288545.6,700000.2,423905.2,256970.2
400137271,2.857326531,0.139684076,0.242253643,0.349957391,0.464298486,0.583251247,0.824412368,0.999997533,0.166028511,0.278920205,0.397217885,0.51842749,0.643796023,0.894449612,0.999999323,0.182395657,0.300991043,0.424462528,0.54897015,0.674208448,0.928183939,0.999999323,0.08504727,0.183183736,0.290845312,0.404283207,0.520940639,0.759711349,0.999999324,0.145485564,0.260879962,0.380351555,0.501814803,0.626176182,0.872905878,0.999994917,0.190429291,0.311984086,0.436201473,0.560630823,0.68567887,0.939299963,0.999999324,,,400137271,2.857326531,3405049.972,1888826.373,1254240.41,900328.9704,682716.4527,431757.1467,325017.1293,2836988.324,1619552.271,1083939.174,789320.9861,601449.1684,383777.34,325045.1377,2565331.169,1485865.738,1003287.214,736438.1756,566705.7344,364357.0434,325073.8617,5000000.509,2553677.171,1541181.551,1060541.402,783797.1277,482143.351,325231.6296,3263730.928,1741403.654,1139800.517,821010.9128,625413.1407,397890.5325,325245.0437,2453614.599,1427844.83,970939.4037,717639.0288,553836.4512,358090.0841,325849.3769,,,400137271,0.606657,0.34976,0.397414,0.423519,0.290803,0.380787,0.436462,,,400137271,0.606657,605887.7,390808.3,312145.8,700000.1,445649.9,277592.2
400137271,2.928734694,0.139793155,0.242289044,0.350897126,0.464394247,0.580970081,0.824201535,0.999996774,0.165825374,0.278980358,0.396901511,0.519057796,0.642650848,0.893913978,0.999995891,0.18266215,0.300592091,0.423446666,0.54823113,0.6750216,0.92882893,0.999992154,0.085081069,0.18276302,0.290674472,0.403500447,0.521676453,0.759758608,0.999992041,0.145539873,0.260754901,0.380197834,0.502241728,0.62430834,0.871016962,0.999997778,0.190448151,0.312453164,0.436846478,0.560916946,0.686435291,0.937073753,0.999991561,,,400137271,2.928734694,3404958.712,1893527.21,1255743.715,904650.1243,688197.3193,436701.8542,330411.5219,2841710.998,1621395.079,1087870.643,793983.925,606845.9805,389090.6036,328378.6984,2566134.675,1489740.512,1007941.394,743030.3547,571009.3913,368086.138,329457.0697,5000000.046,2563399.975,1547803.449,1066420.596,787458.9111,487136.3244,329189.4802,3264753.087,1745077.142,1143703.882,823485.2164,629698.2694,402288.9155,328131.8853,2456094.163,1432030.092,974358.6492,720682.7305,557586.0474,363678.1309,329051.8446,,,400137271,,0.350504,0.397385,0.424227,0.29096,0.380213,0.436038,,,400137271,0.621798,621752.1,410187.7,333315.3,700000.8,468216.6,302137.6
400137271,3.000142857,0.139596455,0.242045388,0.349689575,0.465376933,0.583623513,0.8241986,0.999991661,0.165890711,0.278805291,0.396617483,0.519763665,0.642094786,0.893386492,0.999994391,0.18235794,0.300861068,0.423728621,0.546815431,0.675322762,0.930174682,0.999998253,0.085105555,0.182814512,0.29186492,0.404126538,0.521886155,0.761916513,0.999999323,0.145535249,0.260951836,0.381111105,0.501820704,0.624505601,0.872599074,0.999997989,0.190186382,0.312280659,0.436804755,0.560620474,0.684299673,0.934679035,0.99999853,,,400137271,3.000142857,3411047.111,1899468.817,1262066.961,907881.6191,691644.775,439891.0459,333696.291,2847327.431,1624203.388,1094425.143,797811.2416,611932.3758,392847.3181,334125.6443,2571132.626,1495081.128,1013907.199,747005.413,573047.9266,370977.6871,333018.3362,5000004.199,2564065.125,1549387.549,1069175.449,791172.3848,490878.5958,333143.1117,3267555.235,1749534.727,1147620.344,830227.9491,633957.5215,405818.9473,333618.4494,2461722.625,1435061.987,978370.6312,726464.2154,565105.8989,368184.495,333266.8793,,,400137271,0.621798,0.350065,0.397429,0.423306,,0.379993,0.434822,,,400137271,0.636939,644854.4,435139.1,356124,700000.6,493396.6,325427.6
400137271,3.07155102,0.139480981,0.242173148,0.349856171,0.464584475,0.582218455,0.822305376,0.999995507,0.165749453,0.279609318,0.397452354,0.519678582,0.642247964,0.894029981,0.999997977,0.182130158,0.301325726,0.424389857,0.548390849,0.674018292,0.930610694,0.999996778,0.084965556,0.183097452,0.291047963,0.404114616,0.522282677,0.760615009,0.99999734,0.14531557,0.260480413,0.379902319,0.50131657,0.624951525,0.872251522,0.999986998,0.190277189,0.311709483,0.435705705,0.561104496,0.687019571,0.934690903,0.999987395,,,400137271,3.07155102,3413523.552,1902233.13,1263850.146,911908.9768,696374.0746,444049.9663,336172.8354,2854994.76,1626304.16,1094540.865,799897.4003,614695.4519,396170.5382,336629.4608,2582851.732,1497329.955,1017470.146,747975.4941,579078.8648,374805.3542,337451.4942,5000004.288,2570370.301,1553478.682,1074383.992,795587.6844,494512.3897,337144.6341,3276402.401,1755525.131,1152878.431,834279.7984,637152.9062,410391.3981,336707.3053,2468808.178,1440239.566,984421.59,727932.9396,566257.3968,372661.7522,337752.7257,,,,0.636939,0.3502,,,0.291053,,,,,,0.652081,662677.3,,,,,
400137271,3.142959184,0.139935082,0.242369469,0.349504235,0.464048801,0.583258734,0.824798208,0.999992989,0.166243416,0.278604671,0.39655003,0.519146109,0.643435348,0.892237772,0.999997044,0.182210368,0.300798653,0.422806774,0.548144317,0.674285116,0.927651446,0.999986632,0.085070725,0.182769994,0.29063569,0.404546141,0.521152091,0.759608725,0.999998125,0.145589823,0.260341971,0.380434969,0.501603135,0.624946694,0.872219694,0.999991906,0.189751952,0.312977951,0.435300328,0.559695003,0.684920749,0.935235903,0.999987018,,,400137271,3.142959184,3415705.713,1904860.63,1270207.55,917992.8053,698673.3777,447666.2304,341319.3572,2851328.779,1636626.493,1101939.173,804324.7889,618184.6216,400475.6414,340784.3709,2580487.916,1502054.97,1022893.431,752660.0427,581802.9993,379510.6041,340409.765,5000004.768,2576333.063,1556993.816,1077121.799,800068.0103,499021.6744,341770.3101,3275028.46,1759936.143,1154839.938,836126.0191,642081.1712,414425.5872,341379.9444,2475179.489,1439726.432,988899.907,735157.4959,572503.9045,374763.2195,341001.491,,,400137271,0.652081,0.349928,0.397225,0.423038,0.291183,0.380223,0.435959,,,400137271,0.667222,679838.2,452983.2,377955.2,700000.8,511439.3,342344
400137271,3.214367347,0.139784272,0.242722059,0.350071856,0.464041881,0.581830281,0.824523939,0.999998517,0.165738337,0.279144678,0.396550191,0.518045371,0.643084579,0.891947441,0.999997784,0.182348053,0.301164403,0.42370189,0.548554267,0.674436302,0.926047163,0.999998519,0.085320645,0.182884504,0.291181305,0.404801134,0.521168167,0.761958337,0.999997494,0.145557772,0.260730987,0.379610989,0.502263456,0.625522053,0.871997742,0.999993428,0.190081609,0.312711216,0.43643678,0.55939524,0.687471894,0.934701305,0.999992798,,,400137271,3.214367347,3421981.317,1907264.395,1273100.507,919679.884,703069.9784,451021.2558,344965.1257,2852780.168,1637544.793,1104055.572,809623.0497,622185.0327,404070.11,344610.7717,2584989.609,1504241.761,1024572.336,755314.7185,584985.3078,383217.2162,345090.0202,5000004.176,2578942.277,1561150.84,1080065.682,802185.8792,501135.3793,344016.9402,3280156.412,1762981.181,1160194.76,840542.9521,645063.4613,417781.4962,345360.5961,2474032.52,1444383.16,989720.8387,737404.2621,573813.2948,379510.5926,343254.1579,,,400137271,0.667222,0.349919,0.39739,0.423674,0.290464,0.379996,0.436068,,,400137271,0.682364,696335.5,472804.1,395290.8,700000.2,531113.7,360483.8
400137271,3.28577551,0.139765987,0.241929134,0.35041663,0.464052667,0.582653869,0.824248554,0.999999323,0.165825962,0.278661764,0.397333377,0.520708334,0.643409695,0.893777517,0.999999325,0.182198712,0.300674907,0.423307912,0.547716204,0.67501046,0.929217131,0.999993288,0.085116508,0.182556597,0.290535023,0.404793456,0.521687849,0.759122096,0.999999324,0.145484947,0.260505986,0.380561322,0.502268573,0.625498448,0.872497134,0.999997738,0.189932109,0.312694595,0.436237404,0.5610179,0.6849615,0.935871523,0.999998366,,,400137271,3.28577551,3422706.576,1915239.787,1275641.065,924135.0744,705933.5555,454495.6613,347857.958,2860124.042,1641117.356,1106196.703,810148.1513,625182.3794,406850.7854,348925.1378,2587303.189,1509854.696,1028295.14,760981.5689,589745.1571,386178.135,347525.5834,5000002.815,2581976.854,1567216.65,1083899.823,808094.8695,505306.0578,347534.7393,3282246.813,1765140.416,1163650.265,843008.1745,648071.1808,421561.969,347646.1347,2480081.016,1447171.185,995605.5358,737241.5259,576802.2169,381852.0884,348444.8316,,,400137271,0.682364,0.350301,0.397294,0.423745,0.291018,0.380591,0.436356,,,400137271,0.697505,700000.2,493036.7,414617.6,700000.2,546300.1,379635.1
400137271,3.357183674,0.139947158,0.2421117,0.350690156,0.465397902,0.582500092,0.825103783,0.999993805,0.165928389,0.27865242,0.397371476,0.520583071,0.641963055,0.89430025,0.999999323,0.182669054,0.300297403,0.424319843,0.549295838,0.674767804,0.928232418,0.999987848,0.085054898,0.182895991,0.291253026,0.404928099,0.522489904,0.760006934,0.99999684,0.145537597,0.261200204,0.380931677,0.500764414,0.625420775,0.870701087,0.999987668,0.190080426,0.313144457,0.435432673,0.560221338,0.68519818,0.936951945,0.999994977,,,400137271,3.357183674,3426574.619,1914837.085,1277779.446,925627.0521,709193.6495,458206.1397,350943.0543,2863950.957,1646043.768,1110711.86,813682.9479,630417.3335,409285.6682,351079.2363,2587701.364,1512137.111,1029853.846,761893.561,591519.0559,389161.8737,351170.4493,5000002.341,2584890.643,1570176.497,1086305.887,808622.8258,508218.9503,351024.036,3287049.302,1766469.066,1165599.741,848180.0291,651505.9466,424195.861,350221.3891,2482072.401,1449185.814,997005.8367,742963.1774,580350.6818,384508.0528,350784.5907,,,400137271,0.697505,0.350281,0.397055,0.423176,0.290889,0.38003,0.436617,,,400137271,0.712646,700000.2,508728.3,433503.6,700000.2,565299.2,395590.9
