Seed,arrival rate,"(3,5,0.50,0.50)","(3,5,0.50,2.00)","(3,5,0.50,3.50)","(3,5,1.00,0.50)","(3,5,1.00,2.00)","(3,5,1.00,3.50)","(3,5,1.50,0.50)","(3,5,1.50,2.00)","(3,5,1.50,3.50)","(3,10,0.50,0.50)","(3,10,0.50,2.00)","(3,10,0.50,3.50)","(3,10,1.00,0.50)","(3,10,1.00,2.00)","(3,10,1.00,3.50)","(3,10,1.50,0.50)","(3,10,1.50,2.00)","(3,10,1.50,3.50)",,,Seed,arrival rate,"(3,5,0.50,0.50)","(3,5,0.50,2.00)","(3,5,0.50,3.50)","(BEB,5,1.00,0.50)","(BEB,5,1.00,2.00)","(BEB,5,1.00,3.50)","(3,5,1.50,0.50)","(3,5,1.50,2.00)","(3,5,1.50,3.50)","(3,10,0.50,0.50)","(3,10,0.50,2.00)","(3,10,0.50,3.50)","(3,10,1.00,0.50)","(3,10,1.00,2.00)","(3,10,1.00,3.50)","(3,10,1.50,0.50)","(3,10,1.50,2.00)","(3,10,1.50,3.50)",,,,,,"(3,5,0.50,0.50)","(3,5,0.50,2.00)","(3,5,0.50,3.50)","(3,5,1.00,0.50)","(3,5,1.00,2.00)","(3,5,1.00,3.50)","(3,5,1.50,0.50)","(3,5,1.50,2.00)","(3,5,1.50,3.50)","(3,10,0.50,0.50)","(3,10,0.50,2.00)","(3,10,0.50,3.50)","(3,10,1.00,0.50)","(3,10,1.00,2.00)","(3,10,1.00,3.50)","(3,10,1.50,0.50)","(3,10,1.50,2.00)","(3,10,1.50,3.50)",,,,,Seed,arrival rate,"(3,5)","(3,10)",,,Seed,arrival rate,"(BEB,5)","(BEB,10)"
400137271,0.970373737,0.484988868,0.621641736,0.757126287,0.530704194,0.664925522,0.737452366,0.575467064,0.661360964,0.719784708,0.48453682,0.622531043,0.751537081,0.531334914,0.668392402,0.792930417,0.577074309,0.711866832,0.769609126,,,400137271,0.970373737,3.362387444,23.65667589,1255.592942,5.369073266,1425.37549,27775.82153,14.955394,5362.982462,1472.344246,3.463043306,718.9062935,2376.189412,20.36024291,708.9508438,5022.165208,156.740433,1795.47455,8458.28913,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.323909,0.323931,0.320797,,,400137271,0.323909,966.5115,40469.48
400137271,1.000666667,0.502919791,0.636682118,0.675238051,0.545271705,0.682327118,0.812144702,0.591639205,0.727126754,0.853192594,0.501041443,0.636400328,0.724050759,0.546301716,0.680405376,0.701652966,0.590784403,0.714494764,0.800009252,,,400137271,1.000666667,4.23013326,213.7938763,6867.79518,8.919635819,126.8544892,1702.863541,28.01111138,536.0117963,1961.386022,4.987543307,941.8291371,11882.20764,13.57980567,916.4410573,8871.464021,97.07682955,8955.397039,9454.284669,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.334,0.333566,0.331347,,,400137271,0.334,651.9431,60184.23
400137271,1.030959596,0.515233125,0.651229097,0.779925015,0.560952463,0.696001683,0.829535796,0.605846999,0.741034103,0.838722541,0.515987171,0.65111327,0.776611433,0.559560814,0.690584573,0.809211134,0.606096157,0.719297822,0.775118769,,,400137271,1.030959596,3.955476798,75.68818456,8563.504665,8.657685741,412.1329227,5514.355288,16.71659716,777.760672,8698.783829,7.074825764,274.5501217,5662.798592,13.37769761,1420.033759,11962.83796,106.9673455,2346.926636,9951.800886,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.344091,0.343735,0.332538,,,400137271,0.344091,2498.947,25029.76
400137271,1.061252525,0.530704194,0.664925522,0.737452366,0.575467064,0.661360964,0.719784708,0.621641736,0.757126287,0.878012283,0.531334914,0.668392402,0.792930417,0.577074309,0.711866832,0.769609126,0.622531043,0.751537081,0.810999812,,,400137271,1.061252525,5.369073266,1425.37549,27775.82153,14.955394,5362.982462,1472.344246,23.65667589,1255.592942,5988.602178,20.36024291,708.9508438,5022.165208,156.740433,1795.47455,8458.28913,718.9062935,2376.189412,26410.70187,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.354182,0.354328,0.341583,,,400137271,0.354182,4995.116,18953.66
400137271,1.091545455,0.545271705,0.682327118,0.812144702,0.591639205,0.727126754,0.853192594,0.636682118,0.675238051,0.898692806,0.546301716,0.680405376,0.701652966,0.590784403,0.714494764,0.800009252,0.636400328,0.724050759,0.868208838,,,400137271,1.091545455,8.919635819,126.8544892,1702.863541,28.01111138,536.0117963,1961.386022,213.7938763,6867.79518,6433.971946,13.57980567,916.4410573,8871.464021,97.07682955,8955.397039,9454.284669,941.8291371,11882.20764,14629.89582,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.364273,0.364323,0.352088,,,400137271,0.364273,2542.883,10563.29
400137271,1.121838384,0.560952463,0.696001683,0.829535796,0.605846999,0.741034103,0.838722541,0.651229097,0.779925015,0.860919101,0.559560814,0.690584573,0.809211134,0.606096157,0.719297822,0.775118769,0.65111327,0.776611433,0.898296942,,,400137271,1.121838384,8.657685741,412.1329227,5514.355288,16.71659716,777.760672,8698.783829,75.68818456,8563.504665,8538.922733,13.37769761,1420.033759,11962.83796,106.9673455,2346.926636,9951.800886,274.5501217,5662.798592,13455.52608,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.374364,0.371442,0.367201,,,400137271,0.374364,2879.997,10383.21
400137271,1.152131313,0.575467064,0.661360964,0.719784708,0.621641736,0.757126287,0.878012283,0.664925522,0.737452366,0.860047772,0.577074309,0.711866832,0.769609126,0.622531043,0.751537081,0.810999812,0.668392402,0.792930417,0.829755853,,,400137271,1.152131313,14.955394,5362.982462,1472.344246,23.65667589,1255.592942,5988.602178,1425.37549,27775.82153,21238.24629,156.740433,1795.47455,8458.28913,718.9062935,2376.189412,26410.70187,708.9508438,5022.165208,30016.70454,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.384455,0.382861,0.38028,,,400137271,0.384455,63809.45,51287.64
400137271,1.182424242,0.591639205,0.727126754,0.853192594,0.636682118,0.675238051,0.898692806,0.682327118,0.812144702,0.787235066,0.590784403,0.714494764,0.800009252,0.636400328,0.724050759,0.868208838,0.680405376,0.701652966,0.834945818,,,400137271,1.182424242,28.01111138,536.0117963,1961.386022,213.7938763,6867.79518,6433.971946,126.8544892,1702.863541,8179.653002,97.07682955,8955.397039,9454.284669,941.8291371,11882.20764,14629.89582,916.4410573,8871.464021,18026.12293,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.394545,0.394016,0.38974,,,400137271,0.394545,6007.704,27566.36
400137271,1.212717172,0.605846999,0.741034103,0.838722541,0.651229097,0.779925015,0.860919101,0.696001683,0.829535796,0.940455641,0.606096157,0.719297822,0.775118769,0.65111327,0.776611433,0.898296942,0.690584573,0.809211134,0.874642825,,,400137271,1.212717172,16.71659716,777.760672,8698.783829,75.68818456,8563.504665,8538.922733,412.1329227,5514.355288,14063.78316,106.9673455,2346.926636,9951.800886,274.5501217,5662.798592,13455.52608,1420.033759,11962.83796,9893.704131,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.404636,0.401496,0.401684,,,400137271,0.404636,6260.29,40463.2
400137271,1.243010101,0.621641736,0.757126287,0.878012283,0.664925522,0.737452366,0.860047772,0.661360964,0.719784708,0.80712455,0.622531043,0.751537081,0.810999812,0.668392402,0.792930417,0.829755853,0.711866832,0.769609126,0.851972105,,,400137271,1.243010101,23.65667589,1255.592942,5988.602178,1425.37549,27775.82153,21238.24629,5362.982462,1472.344246,3826.912181,718.9062935,2376.189412,26410.70187,708.9508438,5022.165208,30016.70454,1795.47455,8458.28913,9656.077072,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.414727,0.386601,0.402068,,,400137271,0.414727,133030.1,74183.61
400137271,1.27330303,0.636682118,0.675238051,0.898692806,0.682327118,0.812144702,0.787235066,0.727126754,0.853192594,0.934907457,0.636400328,0.724050759,0.868208838,0.680405376,0.701652966,0.834945818,0.714494764,0.800009252,0.886949588,,,400137271,1.27330303,213.7938763,6867.79518,6433.971946,126.8544892,1702.863541,8179.653002,536.0117963,1961.386022,18245.2455,941.8291371,11882.20764,14629.89582,916.4410573,8871.464021,18026.12293,8955.397039,9454.284669,6966.193393,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.424818,0.388198,0.385198,,,400137271,0.424818,19801.52,20615.56
400137271,1.30359596,0.651229097,0.779925015,0.860919101,0.696001683,0.829535796,0.940455641,0.741034103,0.838722541,0.861694959,0.65111327,0.776611433,0.898296942,0.690584573,0.809211134,0.874642825,0.719297822,0.775118769,0.854987554,,,400137271,1.30359596,75.68818456,8563.504665,8538.922733,412.1329227,5514.355288,14063.78316,777.760672,8698.783829,14078.19807,274.5501217,5662.798592,13455.52608,1420.033759,11962.83796,9893.704131,2346.926636,9951.800886,48817.69215,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.434909,0.423187,0.417565,,,400137271,0.434909,44911.74,75818.77
400137271,1.333888889,0.664925522,0.737452366,0.860047772,0.661360964,0.719784708,0.80712455,0.757126287,0.878012283,0.862869661,0.668392402,0.792930417,0.829755853,0.711866832,0.769609126,0.851972105,0.751537081,0.810999812,0.924998212,,,400137271,1.333888889,1425.37549,27775.82153,21238.24629,5362.982462,1472.344246,3826.912181,1255.592942,5988.602178,4284.243211,708.9508438,5022.165208,30016.70454,1795.47455,8458.28913,9656.077072,2376.189412,26410.70187,25479.17434,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.445,0.438454,0.419813,,,400137271,0.445,24897,42851.34
400137271,1.364181818,0.682327118,0.812144702,0.787235066,0.727126754,0.853192594,0.934907457,0.675238051,0.898692806,0.916023869,0.680405376,0.701652966,0.834945818,0.714494764,0.800009252,0.886949588,0.724050759,0.868208838,0.901710713,,,400137271,1.364181818,126.8544892,1702.863541,8179.653002,536.0117963,1961.386022,18245.2455,6867.79518,6433.971946,18360.32663,916.4410573,8871.464021,18026.12293,8955.397039,9454.284669,6966.193393,11882.20764,14629.89582,16867.72479,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.455091,0.432707,0.407965,,,400137271,0.455091,26924.89,42594.67
400137271,1.394474748,0.696001683,0.829535796,0.940455641,0.741034103,0.838722541,0.861694959,0.779925015,0.860919101,0.907643902,0.690584573,0.809211134,0.874642825,0.719297822,0.775118769,0.854987554,0.776611433,0.898296942,0.928196448,,,400137271,1.394474748,412.1329227,5514.355288,14063.78316,777.760672,8698.783829,14078.19807,8563.504665,8538.922733,10286.3209,1420.033759,11962.83796,9893.704131,2346.926636,9951.800886,48817.69215,5662.798592,13455.52608,24554.95629,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.465182,0.43982,0.422731,,,400137271,0.465182,13685.08,66314
400137271,1.424767677,0.661360964,0.719784708,0.80712455,0.757126287,0.878012283,0.862869661,0.737452366,0.860047772,0.870296184,0.711866832,0.769609126,0.851972105,0.751537081,0.810999812,0.924998212,0.792930417,0.829755853,0.92236571,,,400137271,1.424767677,5362.982462,1472.344246,3826.912181,1255.592942,5988.602178,4284.243211,27775.82153,21238.24629,7449.389219,1795.47455,8458.28913,9656.077072,2376.189412,26410.70187,25479.17434,5022.165208,30016.70454,15877.19395,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.475273,0.408711,0.422478,,,400137271,0.475273,10074.46,20335.2
400137271,1.455060606,0.727126754,0.853192594,0.934907457,0.675238051,0.898692806,0.916023869,0.812144702,0.787235066,0.80110912,0.714494764,0.800009252,0.886949588,0.724050759,0.868208838,0.901710713,0.701652966,0.834945818,0.934980464,,,400137271,1.455060606,536.0117963,1961.386022,18245.2455,6867.79518,6433.971946,18360.32663,1702.863541,8179.653002,4791.095657,8955.397039,9454.284669,6966.193393,11882.20764,14629.89582,16867.72479,8871.464021,18026.12293,17846.51975,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.485364,0.474657,0.427333,,,400137271,0.485364,59519.55,47639.64
400137271,1.485353535,0.741034103,0.838722541,0.861694959,0.779925015,0.860919101,0.907643902,0.829535796,0.940455641,0.979340313,0.719297822,0.775118769,0.854987554,0.776611433,0.898296942,0.928196448,0.809211134,0.874642825,0.934285746,,,400137271,1.485353535,777.760672,8698.783829,14078.19807,8563.504665,8538.922733,10286.3209,5514.355288,14063.78316,24285.39543,2346.926636,9951.800886,48817.69215,5662.798592,13455.52608,24554.95629,11962.83796,9893.704131,11206.8646,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.495455,0.459873,0.476956,,,400137271,0.495455,48701.96,105289.9
400137271,1.515646465,0.757126287,0.878012283,0.862869661,0.737452366,0.860047772,0.870296184,0.719784708,0.80712455,0.950492436,0.751537081,0.810999812,0.924998212,0.792930417,0.829755853,0.92236571,0.769609126,0.851972105,0.982065519,,,400137271,1.515646465,1255.592942,5988.602178,4284.243211,27775.82153,21238.24629,7449.389219,1472.344246,3826.912181,36764.87575,2376.189412,26410.70187,25479.17434,5022.165208,30016.70454,15877.19395,8458.28913,9656.077072,13008.79165,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.505545,0.491141,0.458243,,,400137271,0.505545,45023.49,40390.09
400137271,1.545939394,0.675238051,0.898692806,0.916023869,0.812144702,0.787235066,0.80110912,0.853192594,0.934907457,0.97607671,0.724050759,0.868208838,0.901710713,0.701652966,0.834945818,0.934980464,0.800009252,0.886949588,0.922177113,,,400137271,1.545939394,6867.79518,6433.971946,18360.32663,1702.863541,8179.653002,4791.095657,1961.386022,18245.2455,37892.3227,11882.20764,14629.89582,16867.72479,8871.464021,18026.12293,17846.51975,9454.284669,6966.193393,17484.55947,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.515636,0.469076,0.461647,,,400137271,0.515636,72917.97,56732.32
400137271,1.576232323,0.779925015,0.860919101,0.907643902,0.829535796,0.940455641,0.979340313,0.838722541,0.861694959,0.944481609,0.776611433,0.898296942,0.928196448,0.809211134,0.874642825,0.934285746,0.775118769,0.854987554,0.921010179,,,400137271,1.576232323,8563.504665,8538.922733,10286.3209,5514.355288,14063.78316,24285.39543,8698.783829,14078.19807,10150.92113,5662.798592,13455.52608,24554.95629,11962.83796,9893.704131,11206.8646,9951.800886,48817.69215,21222.75719,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.525727,0.454397,0.441457,,,400137271,0.525727,69093.18,119240
400137271,1.606525253,0.737452366,0.860047772,0.870296184,0.719784708,0.80712455,0.950492436,0.878012283,0.862869661,0.990837048,0.792930417,0.829755853,0.92236571,0.769609126,0.851972105,0.982065519,0.810999812,0.924998212,0.9526932,,,400137271,1.606525253,27775.82153,21238.24629,7449.389219,1472.344246,3826.912181,36764.87575,5988.602178,4284.243211,37395.75247,5022.165208,30016.70454,15877.19395,8458.28913,9656.077072,13008.79165,26410.70187,25479.17434,44457.29139,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.535818,0.455381,0.487745,,,400137271,0.535818,23627.9,105568.6
400137271,1.636818182,0.812144702,0.787235066,0.80110912,0.853192594,0.934907457,0.97607671,0.898692806,0.916023869,0.967634019,0.701652966,0.834945818,0.934980464,0.800009252,0.886949588,0.922177113,0.868208838,0.901710713,0.984287565,,,400137271,1.636818182,1702.863541,8179.653002,4791.095657,1961.386022,18245.2455,37892.3227,6433.971946,18360.32663,17441.57398,8871.464021,18026.12293,17846.51975,9454.284669,6966.193393,17484.55947,14629.89582,16867.72479,33954.57524,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.545909,0.451242,0.462549,,,400137271,0.545909,44887.79,114535.5
400137271,1.667111111,0.829535796,0.940455641,0.979340313,0.838722541,0.861694959,0.944481609,0.860919101,0.907643902,0.975101944,0.809211134,0.874642825,0.934285746,0.775118769,0.854987554,0.921010179,0.898296942,0.928196448,0.914354467,,,400137271,1.667111111,5514.355288,14063.78316,24285.39543,8698.783829,14078.19807,10150.92113,8538.922733,10286.3209,10948.62398,11962.83796,9893.704131,11206.8646,9951.800886,48817.69215,21222.75719,13455.52608,24554.95629,22837.89839,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.556,0.48724,0.465287,,,400137271,0.556,44084.24,93982.06
400137271,1.69740404,0.719784708,0.80712455,0.950492436,0.878012283,0.862869661,0.990837048,0.860047772,0.870296184,0.989584841,0.769609126,0.851972105,0.982065519,0.810999812,0.924998212,0.9526932,0.829755853,0.92236571,0.986601627,,,400137271,1.69740404,1472.344246,3826.912181,36764.87575,5988.602178,4284.243211,37395.75247,21238.24629,7449.389219,40999.17152,8458.28913,9656.077072,13008.79165,26410.70187,25479.17434,44457.29139,30016.70454,15877.19395,38199.98858,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.566091,0.471514,0.473324,,,400137271,0.566091,151562.1,86210.41
400137271,1.72769697,0.853192594,0.934907457,0.97607671,0.898692806,0.916023869,0.967634019,0.787235066,0.80110912,0.993254997,0.800009252,0.886949588,0.922177113,0.868208838,0.901710713,0.984287565,0.834945818,0.934980464,0.971413488,,,400137271,1.72769697,1961.386022,18245.2455,37892.3227,6433.971946,18360.32663,17441.57398,8179.653002,4791.095657,23056.37327,9454.284669,6966.193393,17484.55947,14629.89582,16867.72479,33954.57524,18026.12293,17846.51975,28495.09178,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.576182,0.505482,0.510788,,,400137271,0.576182,183578.6,99052.24
400137271,1.757989899,0.838722541,0.861694959,0.944481609,0.860919101,0.907643902,0.975101944,0.940455641,0.979340313,0.964238018,0.775118769,0.854987554,0.921010179,0.898296942,0.928196448,0.914354467,0.874642825,0.934285746,0.997307948,,,400137271,1.757989899,8698.783829,14078.19807,10150.92113,8538.922733,10286.3209,10948.62398,14063.78316,24285.39543,12961.73534,9951.800886,48817.69215,21222.75719,13455.52608,24554.95629,22837.89839,9893.704131,11206.8646,46042.22467,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.586273,0.534661,0.480186,,,400137271,0.586273,65175.47,79131.72
400137271,1.788282828,0.878012283,0.862869661,0.990837048,0.860047772,0.870296184,0.989584841,0.80712455,0.950492436,0.921852341,0.810999812,0.924998212,0.9526932,0.829755853,0.92236571,0.986601627,0.851972105,0.982065519,0.98377126,,,400137271,1.788282828,5988.602178,4284.243211,37395.75247,21238.24629,7449.389219,40999.17152,3826.912181,36764.87575,12980.62815,26410.70187,25479.17434,44457.29139,30016.70454,15877.19395,38199.98858,9656.077072,13008.79165,50563.15627,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.596364,0.378979,0.4897,,,400137271,0.596364,3640.777,87895.6
400137271,1.818575758,0.898692806,0.916023869,0.967634019,0.787235066,0.80110912,0.993254997,0.934907457,0.97607671,0.906175588,0.868208838,0.901710713,0.984287565,0.834945818,0.934980464,0.971413488,0.886949588,0.922177113,0.996609518,,,400137271,1.818575758,6433.971946,18360.32663,17441.57398,8179.653002,4791.095657,23056.37327,18245.2455,37892.3227,42466.09406,14629.89582,16867.72479,33954.57524,18026.12293,17846.51975,28495.09178,6966.193393,17484.55947,41131.95097,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.606455,0.52438,0.488007,,,400137271,0.606455,93709.29,45098.34
400137271,1.848868687,0.860919101,0.907643902,0.975101944,0.940455641,0.979340313,0.964238018,0.861694959,0.944481609,0.981050955,0.898296942,0.928196448,0.914354467,0.874642825,0.934285746,0.997307948,0.854987554,0.921010179,0.970215911,,,400137271,1.848868687,8538.922733,10286.3209,10948.62398,14063.78316,24285.39543,12961.73534,14078.19807,10150.92113,29859.43746,13455.52608,24554.95629,22837.89839,9893.704131,11206.8646,46042.22467,48817.69215,21222.75719,34580.80117,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.616545,0.52293,0.508119,,,400137271,0.616545,157388.9,121096.1
400137271,1.879161616,0.860047772,0.870296184,0.989584841,0.80712455,0.950492436,0.921852341,0.862869661,0.990837048,0.997729772,0.829755853,0.92236571,0.986601627,0.851972105,0.982065519,0.98377126,0.924998212,0.9526932,0.915440115,,,400137271,1.879161616,21238.24629,7449.389219,40999.17152,3826.912181,36764.87575,12980.62815,4284.243211,37395.75247,50033.85309,30016.70454,15877.19395,38199.98858,9656.077072,13008.79165,50563.15627,25479.17434,44457.29139,55517.46089,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.626636,0.533441,0.508891,,,400137271,0.626636,59261.76,95527.44
400137271,1.909454546,0.787235066,0.80110912,0.993254997,0.934907457,0.97607671,0.906175588,0.916023869,0.967634019,0.993903992,0.834945818,0.934980464,0.971413488,0.886949588,0.922177113,0.996609518,0.901710713,0.984287565,0.996742032,,,400137271,1.909454546,8179.653002,4791.095657,23056.37327,18245.2455,37892.3227,42466.09406,18360.32663,17441.57398,39037.00912,18026.12293,17846.51975,28495.09178,6966.193393,17484.55947,41131.95097,16867.72479,33954.57524,56985.59667,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.636727,0.512471,0.523894,,,400137271,0.636727,126102.2,53587.49
400137271,1.939747475,0.940455641,0.979340313,0.964238018,0.861694959,0.944481609,0.981050955,0.907643902,0.975101944,0.976165257,0.874642825,0.934285746,0.997307948,0.854987554,0.921010179,0.970215911,0.928196448,0.914354467,0.989492475,,,400137271,1.939747475,14063.78316,24285.39543,12961.73534,14078.19807,10150.92113,29859.43746,10286.3209,10948.62398,69360.74919,9893.704131,11206.8646,46042.22467,48817.69215,21222.75719,34580.80117,24554.95629,22837.89839,48799.06647,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.646818,0.516159,0.506195,,,400137271,0.646818,62589.01,101018.1
