Seed,arrival rate,"(3,5,0.50,0.50)","(3,5,0.50,2.00)","(3,5,0.50,3.50)","(3,5,1.00,0.50)","(3,5,1.00,2.00)","(3,5,1.00,3.50)","(3,5,1.50,0.50)","(3,5,1.50,2.00)","(3,5,1.50,3.50)","(3,10,0.50,0.50)","(3,10,0.50,2.00)","(3,10,0.50,3.50)","(3,10,1.00,0.50)","(3,10,1.00,2.00)","(3,10,1.00,3.50)","(3,10,1.50,0.50)","(3,10,1.50,2.00)","(3,10,1.50,3.50)",,,Seed,arrival rate,"(3,5,0.50,0.50)","(3,5,0.50,2.00)","(3,5,0.50,3.50)","(BEB,5,1.00,0.50)","(BEB,5,1.00,2.00)","(BEB,5,1.00,3.50)","(3,5,1.50,0.50)","(3,5,1.50,2.00)","(3,5,1.50,3.50)","(3,10,0.50,0.50)","(3,10,0.50,2.00)","(3,10,0.50,3.50)","(3,10,1.00,0.50)","(3,10,1.00,2.00)","(3,10,1.00,3.50)","(3,10,1.50,0.50)","(3,10,1.50,2.00)","(3,10,1.50,3.50)",,,,,,"(3,5,0.50,0.50)","(3,5,0.50,2.00)","(3,5,0.50,3.50)","(3,5,1.00,0.50)","(3,5,1.00,2.00)","(3,5,1.00,3.50)","(3,5,1.50,0.50)","(3,5,1.50,2.00)","(3,5,1.50,3.50)","(3,10,0.50,0.50)","(3,10,0.50,2.00)","(3,10,0.50,3.50)","(3,10,1.00,0.50)","(3,10,1.00,2.00)","(3,10,1.00,3.50)","(3,10,1.50,0.50)","(3,10,1.50,2.00)","(3,10,1.50,3.50)",,,,,Seed,arrival rate,"(3,5)","(3,10)",,,Seed,arrival rate,"(BEB,5)","(BEB,10)"
400137271,1.970040404,0.80712455,0.950492436,0.921852341,0.862869661,0.990837048,0.997729772,0.870296184,0.989584841,0.980944507,0.851972105,0.982065519,0.98377126,0.924998212,0.9526932,0.915440115,0.92236571,0.986601627,0.998131698,,,400137271,1.970040404,3826.912181,36764.87575,12980.62815,4284.243211,37395.75247,50033.85309,7449.389219,40999.17152,62309.49141,9656.077072,13008.79165,50563.15627,25479.17434,44457.29139,55517.46089,15877.19395,38199.98858,33272.02603,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.656909,0.535501,0.551125,,,400137271,0.656909,221390.7,70117.44
400137271,2.000333333,0.934907457,0.97607671,0.906175588,0.916023869,0.967634019,0.993903992,0.80110912,0.993254997,0.928424933,0.886949588,0.922177113,0.996609518,0.901710713,0.984287565,0.996742032,0.934980464,0.971413488,0.987703585,,,400137271,2.000333333,18245.2455,37892.3227,42466.09406,18360.32663,17441.57398,39037.00912,4791.095657,23056.37327,10435.39977,6966.193393,17484.55947,41131.95097,16867.72479,33954.57524,56985.59667,17846.51975,28495.09178,43519.74719,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.667,0.572615,0.585085,,,400137271,0.667,151742.3,87237.39
400137271,2.030626263,0.861694959,0.944481609,0.981050955,0.907643902,0.975101944,0.976165257,0.979340313,0.964238018,0.991521805,0.854987554,0.921010179,0.970215911,0.928196448,0.914354467,0.989492475,0.934285746,0.997307948,0.999690606,,,400137271,2.030626263,14078.19807,10150.92113,29859.43746,10286.3209,10948.62398,69360.74919,24285.39543,12961.73534,66016.24714,48817.69215,21222.75719,34580.80117,24554.95629,22837.89839,48799.06647,11206.8646,46042.22467,48840.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.677091,0.549181,0.590655,,,400137271,0.677091,110572,108987.7
400137271,2.060919192,0.862869661,0.990837048,0.997729772,0.870296184,0.989584841,0.980944507,0.950492436,0.921852341,0.999686509,0.924998212,0.9526932,0.915440115,0.92236571,0.986601627,0.998131698,0.982065519,0.98377126,0.999702073,,,400137271,2.060919192,4284.243211,37395.75247,50033.85309,7449.389219,40999.17152,62309.49141,36764.87575,12980.62815,46356.886,25479.17434,44457.29139,55517.46089,15877.19395,38199.98858,33272.02603,13008.79165,50563.15627,48604.05691,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.687182,0.550295,0.557576,,,400137271,0.687182,145689,172621.7
400137271,2.091212121,0.916023869,0.967634019,0.993903992,0.80110912,0.993254997,0.928424933,0.97607671,0.906175588,0.999036918,0.901710713,0.984287565,0.996742032,0.934980464,0.971413488,0.987703585,0.922177113,0.996609518,0.998386953,,,400137271,2.091212121,18360.32663,17441.57398,39037.00912,4791.095657,23056.37327,10435.39977,37892.3227,42466.09406,57465.50089,16867.72479,33954.57524,56985.59667,17846.51975,28495.09178,43519.74719,17484.55947,41131.95097,32986.49098,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.697273,0.540556,0.54758,,,400137271,0.697273,79749.06,75329.35
400137271,2.121505051,0.907643902,0.975101944,0.976165257,0.979340313,0.964238018,0.991521805,0.944481609,0.981050955,0.999918231,0.928196448,0.914354467,0.989492475,0.934285746,0.997307948,0.999690606,0.921010179,0.970215911,0.896030434,,,400137271,2.121505051,10286.3209,10948.62398,69360.74919,24285.39543,12961.73534,66016.24714,10150.92113,29859.43746,59546.82289,24554.95629,22837.89839,48799.06647,11206.8646,46042.22467,48840.8923,21222.75719,34580.80117,79960.25434,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.707364,0.550857,0.521862,,,400137271,0.707364,75243.22,70065.44
400137271,2.15179798,0.870296184,0.989584841,0.980944507,0.950492436,0.921852341,0.999686509,0.990837048,0.997729772,0.997655187,0.92236571,0.986601627,0.998131698,0.982065519,0.98377126,0.999702073,0.9526932,0.915440115,0.994895506,,,400137271,2.15179798,7449.389219,40999.17152,62309.49141,36764.87575,12980.62815,46356.886,37395.75247,50033.85309,70221.73068,15877.19395,38199.98858,33272.02603,13008.79165,50563.15627,48604.05691,44457.29139,55517.46089,53813.60148,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.717455,0.606002,0.581642,,,400137271,0.717455,135416.5,152601.3
400137271,2.182090909,0.80110912,0.993254997,0.928424933,0.97607671,0.906175588,0.999036918,0.967634019,0.993903992,0.996609798,0.934980464,0.971413488,0.987703585,0.922177113,0.996609518,0.998386953,0.984287565,0.996742032,0.999787341,,,400137271,2.182090909,4791.095657,23056.37327,10435.39977,37892.3227,42466.09406,57465.50089,17441.57398,39037.00912,48580.96961,17846.51975,28495.09178,43519.74719,17484.55947,41131.95097,32986.49098,33954.57524,56985.59667,67989.53508,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.727545,0.534477,0.528886,,,400137271,0.727545,302152.7,110227.9
400137271,2.212383838,0.979340313,0.964238018,0.991521805,0.944481609,0.981050955,0.999918231,0.975101944,0.976165257,0.999785529,0.934285746,0.997307948,0.999690606,0.921010179,0.970215911,0.896030434,0.914354467,0.989492475,0.999827319,,,400137271,2.212383838,24285.39543,12961.73534,66016.24714,10150.92113,29859.43746,59546.82289,10948.62398,69360.74919,70000.1837,11206.8646,46042.22467,48840.8923,21222.75719,34580.80117,79960.25434,22837.89839,48799.06647,51405.24356,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.737636,0.597643,0.475475,,,400137271,0.737636,145467.3,89257.19
400137271,2.242676768,0.950492436,0.921852341,0.999686509,0.990837048,0.997729772,0.997655187,0.989584841,0.980944507,0.999916341,0.982065519,0.98377126,0.999702073,0.9526932,0.915440115,0.994895506,0.986601627,0.998131698,0.998485368,,,400137271,2.242676768,36764.87575,12980.62815,46356.886,37395.75247,50033.85309,70221.73068,40999.17152,62309.49141,76332.47439,13008.79165,50563.15627,48604.05691,44457.29139,55517.46089,53813.60148,38199.98858,33272.02603,72307.82913,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.747727,0.559273,0.573103,,,400137271,0.747727,80963.36,147653.2
400137271,2.272969697,0.97607671,0.906175588,0.999036918,0.967634019,0.993903992,0.996609798,0.993254997,0.928424933,0.99816677,0.922177113,0.996609518,0.998386953,0.984287565,0.996742032,0.999787341,0.971413488,0.987703585,0.999542318,,,400137271,2.272969697,37892.3227,42466.09406,57465.50089,17441.57398,39037.00912,48580.96961,23056.37327,10435.39977,78253.31526,17484.55947,41131.95097,32986.49098,33954.57524,56985.59667,67989.53508,28495.09178,43519.74719,65964.82176,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.757818,0.614141,0.610125,,,400137271,0.757818,144908.9,165221.7
400137271,2.303262626,0.944481609,0.981050955,0.999918231,0.975101944,0.976165257,0.999785529,0.964238018,0.991521805,0.99998098,0.921010179,0.970215911,0.896030434,0.914354467,0.989492475,0.999827319,0.997307948,0.999690606,0.999923068,,,400137271,2.303262626,10150.92113,29859.43746,59546.82289,10948.62398,69360.74919,70000.1837,12961.73534,66016.24714,221201.2386,21222.75719,34580.80117,79960.25434,22837.89839,48799.06647,51405.24356,46042.22467,48840.8923,227469.9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.767909,0.535143,0.545188,,,400137271,0.767909,113005.1,135606.9
400137271,2.333555556,0.990837048,0.997729772,0.997655187,0.989584841,0.980944507,0.999916341,0.921852341,0.999686509,0.999956788,0.9526932,0.915440115,0.994895506,0.986601627,0.998131698,0.998485368,0.98377126,0.999702073,0.999970351,,,400137271,2.333555556,37395.75247,50033.85309,70221.73068,40999.17152,62309.49141,76332.47439,12980.62815,46356.886,269983.5892,44457.29139,55517.46089,53813.60148,38199.98858,33272.02603,72307.82913,50563.15627,48604.05691,282719.4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.778,0.5123,0.523472,,,400137271,0.778,121589.3,74948.64
400137271,2.363848485,0.967634019,0.993903992,0.996609798,0.993254997,0.928424933,0.99816677,0.906175588,0.999036918,0.999982844,0.984287565,0.996742032,0.999787341,0.971413488,0.987703585,0.999542318,0.996609518,0.998386953,0.999949886,,,400137271,2.363848485,17441.57398,39037.00912,48580.96961,23056.37327,10435.39977,78253.31526,42466.09406,57465.50089,276276.4785,33954.57524,56985.59667,67989.53508,28495.09178,43519.74719,65964.82176,41131.95097,32986.49098,240540.8977,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.788091,0.662935,0.552589,,,400137271,0.788091,136484.6,146119.9
400137271,2.394141414,0.975101944,0.976165257,0.999785529,0.964238018,0.991521805,0.99998098,0.981050955,0.999918231,0.999976804,0.914354467,0.989492475,0.999827319,0.997307948,0.999690606,0.999923068,0.970215911,0.896030434,0.999938008,,,400137271,2.394141414,10948.62398,69360.74919,70000.1837,12961.73534,66016.24714,221201.2386,29859.43746,59546.82289,447178.4601,22837.89839,48799.06647,51405.24356,46042.22467,48840.8923,227469.9394,34580.80117,79960.25434,412881.4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.798182,0.594657,0.527685,,,400137271,0.798182,209224.1,127552.4
400137271,2.424434343,0.989584841,0.980944507,0.999916341,0.921852341,0.999686509,0.999956788,0.997729772,0.997655187,0.999983703,0.986601627,0.998131698,0.998485368,0.98377126,0.999702073,0.999970351,0.915440115,0.994895506,0.999977738,,,400137271,2.424434343,40999.17152,62309.49141,76332.47439,12980.62815,46356.886,269983.5892,50033.85309,70221.73068,445898.5986,38199.98858,33272.02603,72307.82913,50563.15627,48604.05691,282719.4018,55517.46089,53813.60148,436573.5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.808273,0.571988,0.569549,,,400137271,0.808273,126151.7,153240.1
400137271,2.454727273,0.993254997,0.928424933,0.99816677,0.906175588,0.999036918,0.999982844,0.993903992,0.996609798,0.999960756,0.971413488,0.987703585,0.999542318,0.996609518,0.998386953,0.999949886,0.996742032,0.999787341,0.999969642,,,400137271,2.454727273,23056.37327,10435.39977,78253.31526,42466.09406,57465.50089,276276.4785,39037.00912,48580.96961,453723.1527,28495.09178,43519.74719,65964.82176,41131.95097,32986.49098,240540.8977,56985.59667,67989.53508,420971.7589,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.818364,0.573866,0.626777,,,400137271,0.818364,148373.5,150403.2
400137271,2.485020202,0.964238018,0.991521805,0.99998098,0.981050955,0.999918231,0.999976804,0.976165257,0.999785529,0.346135774,0.997307948,0.999690606,0.999923068,0.970215911,0.896030434,0.999938008,0.989492475,0.999827319,0.435312864,,,400137271,2.485020202,12961.73534,66016.24714,221201.2386,29859.43746,59546.82289,447178.4601,69360.74919,70000.1837,235704.7596,46042.22467,48840.8923,227469.9394,34580.80117,79960.25434,412881.4885,48799.06647,51405.24356,193265.7678,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.828455,0.538096,0.603242,,,400137271,0.828455,162430,112824.1
400137271,2.515313131,0.921852341,0.999686509,0.999956788,0.997729772,0.997655187,0.999983703,0.980944507,0.999916341,0.431181423,0.98377126,0.999702073,0.999970351,0.915440115,0.994895506,0.999977738,0.998131698,0.998485368,0.388852852,,,400137271,2.515313131,12980.62815,46356.886,269983.5892,50033.85309,70221.73068,445898.5986,62309.49141,76332.47439,132294.1392,50563.15627,48604.05691,282719.4018,55517.46089,53813.60148,436573.5713,33272.02603,72307.82913,269846.6073,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.838545,0.63772,0.623761,,,400137271,0.838545,214841.7,176243.2
400137271,2.545606061,0.906175588,0.999036918,0.999982844,0.993903992,0.996609798,0.999960756,0.928424933,0.99816677,0.427659018,0.996609518,0.998386953,0.999949886,0.996742032,0.999787341,0.999969642,0.987703585,0.999542318,0.415330418,,,400137271,2.545606061,42466.09406,57465.50089,276276.4785,39037.00912,48580.96961,453723.1527,10435.39977,78253.31526,271640.4312,41131.95097,32986.49098,240540.8977,56985.59667,67989.53508,420971.7589,43519.74719,65964.82176,164276.3992,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.848636,0.578996,0.603724,,,400137271,0.848636,97166.94,189173.5
400137271,2.57589899,0.981050955,0.999918231,0.999976804,0.976165257,0.999785529,0.346135774,0.991521805,0.99998098,0.489982896,0.970215911,0.896030434,0.999938008,0.989492475,0.999827319,0.435312864,0.999690606,0.999923068,0.471344817,,,400137271,2.57589899,29859.43746,59546.82289,447178.4601,69360.74919,70000.1837,235704.7596,66016.24714,221201.2386,171208.1697,34580.80117,79960.25434,412881.4885,48799.06647,51405.24356,193265.7678,48840.8923,227469.9394,529369.9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.858727,0.540176,0.570252,,,400137271,0.858727,53424.18,136699.6
400137271,2.606191919,0.997729772,0.997655187,0.999983703,0.980944507,0.999916341,0.431181423,0.999686509,0.999956788,0.489879311,0.915440115,0.994895506,0.999977738,0.998131698,0.998485368,0.388852852,0.999702073,0.999970351,0.482966534,,,400137271,2.606191919,50033.85309,70221.73068,445898.5986,62309.49141,76332.47439,132294.1392,46356.886,269983.5892,177844.3686,55517.46089,53813.60148,436573.5713,33272.02603,72307.82913,269846.6073,48604.05691,282719.4018,490317.4459,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.868818,0.586274,0.666756,,,400137271,0.868818,67430.12,140649
400137271,2.636484849,0.993903992,0.996609798,0.999960756,0.928424933,0.99816677,0.427659018,0.999036918,0.999982844,0.490209392,0.996742032,0.999787341,0.999969642,0.987703585,0.999542318,0.415330418,0.998386953,0.999949886,0.453742467,,,400137271,2.636484849,39037.00912,48580.96961,453723.1527,10435.39977,78253.31526,271640.4312,57465.50089,276276.4785,187687.7437,56985.59667,67989.53508,420971.7589,43519.74719,65964.82176,164276.3992,32986.49098,240540.8977,284091.4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.878909,0.70432,0.624095,,,400137271,0.878909,157522.9,147758.4
400137271,2.666777778,0.976165257,0.999785529,0.346135774,0.991521805,0.99998098,0.489982896,0.999918231,0.999976804,0.490542399,0.989492475,0.999827319,0.435312864,0.999690606,0.999923068,0.471344817,0.896030434,0.999938008,0.451555065,,,400137271,2.666777778,69360.74919,70000.1837,235704.7596,66016.24714,221201.2386,171208.1697,59546.82289,447178.4601,679460.4731,48799.06647,51405.24356,193265.7678,48840.8923,227469.9394,529369.9777,79960.25434,412881.4885,8749.890168,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.889,0.558671,0.655652,,,400137271,0.889,238162.4,111756.3
400137271,2.697070707,0.980944507,0.999916341,0.431181423,0.999686509,0.999956788,0.489879311,0.997655187,0.999983703,0.489895114,0.998131698,0.998485368,0.388852852,0.999702073,0.999970351,0.482966534,0.994895506,0.999977738,0.4597445,,,400137271,2.697070707,62309.49141,76332.47439,132294.1392,46356.886,269983.5892,177844.3686,70221.73068,445898.5986,689921.3723,33272.02603,72307.82913,269846.6073,48604.05691,282719.4018,490317.4459,53813.60148,436573.5713,18193.23702,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.899091,0.737302,0.655411,,,400137271,0.899091,167075.4,107235.8
400137271,2.727363636,0.928424933,0.99816677,0.427659018,0.999036918,0.999982844,0.490209392,0.996609798,0.999960756,0.490146196,0.987703585,0.999542318,0.415330418,0.998386953,0.999949886,0.453742467,0.999787341,0.999969642,0.481124136,,,400137271,2.727363636,10435.39977,78253.31526,271640.4312,57465.50089,276276.4785,187687.7437,48580.96961,453723.1527,697353.7738,43519.74719,65964.82176,164276.3992,32986.49098,240540.8977,284091.4736,67989.53508,420971.7589,738619.7074,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.909182,0.550318,0.68776,,,400137271,0.909182,108164.5,170694.9
400137271,2.757656566,0.991521805,0.99998098,0.489982896,0.999918231,0.999976804,0.490542399,0.999785529,0.346135774,0.280245503,0.999690606,0.999923068,0.471344817,0.896030434,0.999938008,0.451555065,0.999827319,0.435312864,0.213498659,,,400137271,2.757656566,66016.24714,221201.2386,171208.1697,59546.82289,447178.4601,679460.4731,70000.1837,235704.7596,41038.60866,48840.8923,227469.9394,529369.9777,79960.25434,412881.4885,8749.890168,51405.24356,193265.7678,136994.2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.919273,0.673762,0.638565,,,400137271,0.919273,120432,147626.3
400137271,2.787949495,0.999686509,0.999956788,0.489879311,0.997655187,0.999983703,0.489895114,0.999916341,0.431181423,0.280038433,0.999702073,0.999970351,0.482966534,0.994895506,0.999977738,0.4597445,0.998485368,0.388852852,0.254175959,,,400137271,2.787949495,46356.886,269983.5892,177844.3686,70221.73068,445898.5986,689921.3723,76332.47439,132294.1392,49613.32955,48604.05691,282719.4018,490317.4459,53813.60148,436573.5713,18193.23702,72307.82913,269846.6073,242507.9409,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.929364,0.695366,0.64502,,,400137271,0.929364,221063.6,132004.7
400137271,2.818242424,0.999036918,0.999982844,0.490209392,0.996609798,0.999960756,0.490146196,0.99816677,0.427659018,0.280273509,0.998386953,0.999949886,0.453742467,0.999787341,0.999969642,0.481124136,0.999542318,0.415330418,0.222403389,,,400137271,2.818242424,57465.50089,276276.4785,187687.7437,48580.96961,453723.1527,697353.7738,78253.31526,271640.4312,58933.09499,32986.49098,240540.8977,284091.4736,67989.53508,420971.7589,738619.7074,65964.82176,164276.3992,151696.8715,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.939455,0.644306,0.556543,,,400137271,0.939455,67451.32,134627.2
400137271,2.848535354,0.999918231,0.999976804,0.490542399,0.999785529,0.346135774,0.280245503,0.99998098,0.489982896,0.280042602,0.896030434,0.999938008,0.451555065,0.999827319,0.435312864,0.213498659,0.999923068,0.471344817,0.280160089,,,400137271,2.848535354,59546.82289,447178.4601,679460.4731,70000.1837,235704.7596,41038.60866,221201.2386,171208.1697,935877.2908,79960.25434,412881.4885,8749.890168,51405.24356,193265.7678,136994.2228,227469.9394,529369.9777,91300.77604,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.949545,0.601491,0.589058,,,400137271,0.949545,138434.8,183895.3
400137271,2.878828283,0.997655187,0.999983703,0.489895114,0.999916341,0.431181423,0.280038433,0.999956788,0.489879311,0.279220227,0.994895506,0.999977738,0.4597445,0.998485368,0.388852852,0.254175959,0.999970351,0.482966534,0.27927967,,,400137271,2.878828283,70221.73068,445898.5986,689921.3723,76332.47439,132294.1392,49613.32955,269983.5892,177844.3686,943204.2432,53813.60148,436573.5713,18193.23702,72307.82913,269846.6073,242507.9409,282719.4018,490317.4459,104222.2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.959636,0.665315,0.622901,,,400137271,0.959636,136085.1,212742.3
400137271,2.909121212,0.996609798,0.999960756,0.490146196,0.99816677,0.427659018,0.280273509,0.999982844,0.490209392,0.28004118,0.999787341,0.999969642,0.481124136,0.999542318,0.415330418,0.222403389,0.999949886,0.453742467,0.279768545,,,400137271,2.909121212,48580.96961,453723.1527,697353.7738,78253.31526,271640.4312,58933.09499,276276.4785,187687.7437,952250.5652,67989.53508,420971.7589,738619.7074,65964.82176,164276.3992,151696.8715,240540.8977,284091.4736,123427.1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.969727,0.447896,0.623545,,,400137271,0.969727,36361.11,116464.1
400137271,2.939414141,0.999785529,0.346135774,0.280245503,0.99998098,0.489982896,0.280042602,0.999976804,0.490542399,0.280299675,0.999827319,0.435312864,0.213498659,0.999923068,0.471344817,0.280160089,0.999938008,0.451555065,0.280153434,,,400137271,2.939414141,70000.1837,235704.7596,41038.60866,221201.2386,171208.1697,935877.2908,447178.4601,679460.4731,1827267.252,51405.24356,193265.7678,136994.2228,227469.9394,529369.9777,91300.77604,412881.4885,8749.890168,981730.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.979818,0.605557,0.565221,,,400137271,0.979818,83216.52,57048.1
400137271,2.969707071,0.999916341,0.431181423,0.280038433,0.999956788,0.489879311,0.279220227,0.999983703,0.489895114,0.280018738,0.998485368,0.388852852,0.254175959,0.999970351,0.482966534,0.27927967,0.999977738,0.4597445,0.27997216,,,400137271,2.969707071,76332.47439,132294.1392,49613.32955,269983.5892,177844.3686,943204.2432,445898.5986,689921.3723,1834695.915,72307.82913,269846.6073,242507.9409,282719.4018,490317.4459,104222.2719,436573.5713,18193.23702,993903.8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,0.989909,0.6176,0.624523,,,400137271,0.989909,32075.44,136615.1
400137271,3,0.99816677,0.427659018,0.280273509,0.999982844,0.490209392,0.28004118,0.999960756,0.490146196,0.280443941,0.999542318,0.415330418,0.222403389,0.999949886,0.453742467,0.279768545,0.999969642,0.481124136,0.280627126,,,400137271,3,78253.31526,271640.4312,58933.09499,276276.4785,187687.7437,952250.5652,453723.1527,697353.7738,1843990.659,65964.82176,164276.3992,151696.8715,240540.8977,284091.4736,123427.1983,420971.7589,738619.7074,1013718.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,400137271,1,0.743594,0.658555,,,400137271,1,140493.2,149794.9
